	author	london_frac	weight	pub_date_avg	books	wordcount	ethnicity	corpus
1423	Forester, C. S. (Cecil Scott),	0.5723496017771073	1.1310569947638587	1934.3333333333333	3	185625		Hathi
2281	Kenyon, C. Fred (Charles Frederick),	0.571428571428572	1.1841654555453616	1922.0	1	109954		Hathi
3304	Provost, Maxime.	0.571428571428572	1.2003293758745743	1917.0	1	65084		Hathi
3948	Tallentyre, S. G.	0.5714285714285716	2.852169430943031	1918.0	1	39564		Hathi
308	Bayly, Ada Ellen,	0.5714285714285715	2.098389040969949	1889.0	1	33093		Hathi
3276	Poynter, Eleanor Frances.	0.5714285714285715	0.2390923720314645	1890.0	1	72610		Hathi
1047	Dàuli, Gian,	0.5714285714285715	0.050901592485793214	1937.0	1	170530		Hathi
3537	Sachs, Wulf,	0.5714285714285715	0.08699735975186737	1937.0	1	99776		Hathi
3614	Selous, Edmund,	0.5714285714285715	0.16892572864848338	1912.0	1	51385		Hathi
379	Bernstein, Hillel.	0.5714285714285714	0.20987061331243517	1936.0	1	41360		Hathi
2381	Lane, Rose Wilder,	0.5714285714285714	0.13234103623421742	1922.0	1	65590		Hathi
2579	Léonard	0.5714285714285714	0.3437949131930419	1912.0	1	75745		Hathi
2741	Mather, Edward (Edward Arthur),	0.5714285714285714	0.524144278452872	1936.0	1	82804		Hathi
2288	Kerr, Telkin.	0.5714285714285714	0.1535511863895687	1904.0	1	56530		Hathi
1194	Duff, Henrietta A.	0.5714285714285714	0.32573122564505763	1880.0	1	53297		Hathi
1063	DeGruchè, Kingston.	0.5714285714285714	0.29141063439091947	1909.0	1	29787		Hathi
3312	Pu, Songling,	0.5714285714285714	0.27078389588851753	1913.0	1	32056		Hathi
2	'Edith', pseud.	0.5714285714285714	0.5242012540976098	1937.0	1	16559		Hathi
395	Bilby, Julian W.	0.5714285714285714	0.11241515445765539	1925.0	1	77216		Hathi
4075	Trégance, Louis.	0.5714285714285714	0.1465515543913949	1894.0	1	59230		Hathi
4039	Tourneur,Nigel.	0.5714285714285714	0.1936258881686888	1898.0	1	44830		Hathi
1237	Edler, Karl Erdmann,	0.5714285714285714	0.20069474848216964	1886.0	1	43251		Hathi
3929	Sykes, Ella Constance,	0.5714285714285714	0.21902120929053087	1901.0	1	39632		Hathi
1718	Grimshaw, Beatrice Ethel	0.5714285714285714	0.47679526770091935	1917.0	1	91027		Hathi
2874	Mitchell-Hedges, F. A. (Frederick Albert),	0.5714285714285713	0.5802249784304604	1923.0	1	104721		Hathi
4013	Thorndike, Arthur Russell,	0.5714285714285712	0.8164596010026239	1933.0	1	148842		Hathi
2588	MacDonald, George,	0.5713087059952591	5.126241727163199	1894.076923076923	13	2114436		Hathi
607	Bullock, Shan F.,	0.5711848992057714	4.197680417732557	1902.25	4	387892		Hathi
2128	Irvine, Leigh H.	0.571106761407736	0.1589705201474486	1901.0	2	109269		Hathi
746	Charteris, Leslie,	0.570745952483758	4.402293146466212	1932.6666666666667	3	280558		Hathi
3188	Pennell, Elizabeth Robins,	0.570430744933289	4.679135134837539	1901.0	2	110822		Hathi
4087	Turner, Ethel,	0.5704256023941822	1.9317705399746572	1906.3333333333333	6	311230		Hathi
131	Andom, R.,	0.5703108063054488	2.2025966156286128	1906.5	2	209255		Hathi
2851	Middleton, Richard,	0.5699611076158667	2.5112186437707504	1912.0	2	107997		Hathi
4286	Whyte-Melville, G. J.	0.5688826257400111	39.214195238331094	1898.75	28	4278267		Hathi
690	Carossa, Hans,	0.5682202019476086	0.24179842152936662	1930.5	2	102136		Hathi
3779	Spender, John Kent	0.5675675675675678	1.0917883555121077	1893.0	1	42024		Hathi
2652	Maitland, Julia Charlotte,	0.5675675675675677	1.1781356268498568	1882.0	1	38944		Hathi
480	Bottome, Phyllis,	0.5673076923076927	0.8857639838286773	1922.0	1	145596		Hathi
1619	Goncharov, Ivan Aleksandrovich,	0.566944042939288	0.06970049106870126	1919.0	2	370751		Hathi
3515	Russell, Dora.	0.5666666666666668	1.019514519045151	1883.0	1	72978		Hathi
190	Austin, F. Britten (Frederick Britten),	0.5666666666666667	0.6148936410816283	1926.0	1	60500		Hathi
674	Canning, Albert Stratford George,	0.5665236051502144	3.1189295175459693	1911.0	1	92637		Hathi
4140	Vince, Henry Scott.	0.565217391304348	1.3667904691060613	1889.0	1	62601		Hathi
337	Bell, John.	0.5652173913043478	0.6919952942797064	1899.0	1	123646		Hathi
373	Bergengren, Anna Farquhar,	0.5652173913043477	0.377594120700041	1901.0	1	75533		Hathi
1196	Duffy, Bella.	0.5652173913043476	0.5063256354424223	1883.0	1	56329		Hathi
1515	Garnett, Edward,	0.5651603609539092	3.676740961898069	1905.5	2	77095		Hathi
930	Craik, Georgiana M.	0.5644843633191058	2.7574294583625787	1886.25	4	199416		Hathi
1049	De Camp, Etta,	0.5641025641025641	0.6553565990604935	1913.0	1	73794		Hathi
1884	Head, Richard,	0.5638297872340422	0.7330059419471272	1928.0	1	318042		Hathi
2115	Iddesleigh, Walter Stafford Northcote,	0.5636363636363637	0.7965377646579066	1902.0	1	85623		Hathi
1745	Gunter, Archibald Clavering,	0.5636249820274162	0.32069940615970266	1901.5	2	216243		Hathi
1139	Donald, Charles H.	0.5635546400752999	0.18257410334064164	1921.0	2	90706		Hathi
496	Boyd, Frank M.,	0.5634674922600629	4.488904362728997	1919.0	1	89227		Hathi
559	Broughton, Rhoda,	0.5634605101202049	7.037415199674755	1897.090909090909	11	1303256		Hathi
1834	Harris-Burland, J. B.	0.5633802816901408	0.6370106877516989	1905.0	1	138212		Hathi
2756	Matz, Bertram Waldron,	0.5630630630630631	6.814731238544533	1922.0	1	40396		Hathi
2755	Matz, B. W.	0.5630630630630622	6.818275742718152	1921.0	1	40375		Hathi
863	Compton-Rickett, Arthur,	0.5629719742942276	1.6311134506559881	1911.5	2	130261		Hathi
3037	Nisbet, Hume,	0.5627730972878795	3.3174969487360877	1897.5	4	440767		Hathi
697	Carroll, Lewis,	0.562579827431512	1.502655241652949	1906.25	4	642994		Hathi
2201	Jewett, Sarah Orne,	0.5625000000000001	0.267191447859215	1933.0	1	74256		Hathi
4041	Toynbee, William.	0.5624999999999999	1.115265213728717	1890.0	1	17790		Hathi
1398	Fitzsimons, F. W. (Frederick William),	0.5624999999999999	0.29060210551943455	1924.0	1	68274		Hathi
2017	Hope, Edward,	0.5624999999999998	0.26864217930043843	1937.0	1	73855		Hathi
4241	Wentworth-James, Gertie de S.	0.5624999999999998	0.5069711170736001	1911.0	1	78271		Hathi
3912	Surtees, Robert Smith,	0.5623374446283836	12.597978031950735	1899.8	10	1689608		Hathi
3137	Panton, Jane Ellen Frith,	0.5615138661863306	4.358147970109038	1912.0	2	227347		Hathi
3603	Seaman, Owen,	0.5609756097560975	1.2581404575624666	1902.0	1	40410		Hathi
3939	Tabor, Eliza.	0.5609045800417678	4.388702998988112	1882.6	5	282218		Hathi
2900	Montgomery, Florence,	0.5607712183386849	4.3217802207422915	1888.0	6	430723		Hathi
1096	Desart, William Ulick O'Connor Cuffe,	0.5602836879432629	2.5611186166717075	1880.0	1	68269		Hathi
1581	Gillie, R. C.	0.5600000000000002	0.3221239594952713	1901.0	1	96239		Hathi
194	Author of Cynthia.	0.559322033898305	1.9633451873487124	1883.0	1	37264		Hathi
4168	Walker, Bettina,	0.5588235294117648	0.4329599536193324	1892.0	1	97379		Hathi
260	Barnard, Frederick,	0.5588235294117647	0.8900966352839946	1883.0	1	47367		Hathi
2485	Leys, John K.	0.5588235294117646	2.5587397226592286	1888.0	1	49432		Hathi
2073	Hume, Fergus,	0.5583643634799074	26.5280506890728	1904.8333333333333	18	1924064		Hathi
2551	Lucas, E. V.	0.558188502218842	22.743368786179097	1912.1	10	718161		Hathi
1323	Fane, Violet,	0.5579726703350539	3.5572081210552846	1885.3333333333333	3	263153		Hathi
138	Anstruther-Thomson, Clementina,	0.557692307692307	0.5198849198568112	1924.0	1	124031		Hathi
3524	Rutherford, Mark,	0.5575823731608909	7.895089407777758	1909.6666666666667	3	219269		Hathi
1635	Gould, Nat.	0.5575373518665824	2.8045432042415377	1907.6666666666667	3	256398		Hathi
1770	Hall, Evelyn Beatrice,	0.5571248090860483	2.598464920428007	1907.5	2	210257		Hathi
548	Brontë, Anne,	0.5558980901834161	0.7963505204300225	1907.5	2	487204		Hathi
655	Caine, William,	0.5557919241410292	3.9264374255594117	1911.3333333333333	3	327147		Hathi
248	Barclay, Florence L.	0.5555555555555556	0.22883105914645083	1891.0	1	48771		Hathi
46	(Veniamin), Kaverin, V.	0.5555555555555556	0.06622116753375672	1938.0	1	168531		Hathi
3247	Plunkett, Charles Hare.	0.5555555555555556	0.33125521906834327	1907.0	1	33691		Hathi
3378	Read, Opie Percival,	0.5555555555555556	0.37666243391321325	1897.0	1	59259		Hathi
2869	Mirabeau, Honoré-Gabriel de Riqueti,	0.5555555555555556	0.09758253694767376	1909.0	1	114368		Hathi
364	Bensusan, S. L.	0.5555555555555556	0.40104160935371214	1907.0	1	83485		Hathi
728	Chalmers, Thomas Wightman.	0.5555555555555556	0.21555838037686006	1931.0	1	51774		Hathi
2493	Lillie, Arthur,	0.5555555555555556	1.3505069805212557	1890.0	1	41319		Hathi
2841	Meynell, Viola.	0.5555555555555556	0.15117468012613175	1927.0	1	73824		Hathi
2356	La Motte-Fouqué, Friedrich Heinrich Karl,	0.5555555555555556	0.19208150469229202	1902.5	2	103533		Hathi
3744	Smith, W. Ramsay (William Ramsay),	0.5555555555555556	0.07512533714983946	1930.0	1	148556		Hathi
2535	Louvet de Couvray, Jean-Baptiste,	0.5555555555555556	0.10808921546165705	1898.0	1	103251		Hathi
2224	Jones, Lewis,	0.5555555555555555	0.22262904040119066	1939.0	1	150389		Hathi
3066	O'Faoláin, Seán,	0.5555555555555554	0.29473193856313196	1932.0	1	75732		Hathi
574	Browne, J. H. Balfour	0.5555555555555554	1.2127091304419917	1903.0	1	46014		Hathi
1545	George, Walter Lionel,	0.5553373087833217	12.111098108149237	1921.857142857143	7	858334		Hathi
653	Caine, Hall,	0.5551595573427147	10.357537162874733	1897.5	8	1054729		Hathi
1609	Gogolʹ, Nikolaĭ Vasilʹevich,	0.5545045353731023	0.40740612486597394	1919.6666666666667	3	493075		Hathi
2620	Mackail, Denis George.	0.553846153846154	1.716549708630423	1922.0	1	140868		Hathi
1109	Dickens, Charles,	0.5537387446887222	41.392993726867175	1907.6170212765958	47	10870681		Hathi
172	Ashford, Daisy.	0.5535914937739334	2.974078722521369	1919.5	2	86078		Hathi
747	Chatterji, Bankim Chandra,	0.5535714285714286	0.9767492584966386	1884.0	1	71095		Hathi
2177	Jefferies, Richard,	0.5533023204608887	9.182472215368593	1894.75	12	1102914		Hathi
777	Christie-Murray, David.	0.5527240556809849	2.843146137717494	1881.5	2	110835		Hathi
960	Cross, Victoria.	0.5523491547298811	1.1741157253130157	1899.0	2	108249		Hathi
1965	Hobbes, John Oliver,	0.5523214528753765	10.987779022382169	1900.8181818181818	11	1028382		Hathi
1489	Fyfe, Thomas Alexander,	0.5520504731861188	2.700358978609149	1913.0	1	145570		Hathi
4192	Warden, Florence,	0.5517765386283121	9.569954423138041	1893.3333333333333	9	672708		Hathi
1490	Fyfe, Thomas Alexander.	0.5517241379310346	2.709652484040678	1912.0	1	145986		Hathi
2721	Martin, Herbert,	0.5512217639517237	2.876011087403058	1893.0	2	93131		Hathi
2038	Hoult, Norah.	0.5500000000000006	1.066788979279608	1928.0	1	69744		Hathi
2572	Lyrienne, Richard de,	0.5500000000000002	1.7023808755541898	1897.0	1	58273		Hathi
3811	Stanley, Robert.	0.55	0.9972941205682939	1903.0	1	49736		Hathi
4054	Tree, Herbert Beerbohm,	0.5490196078431366	1.1532479482338072	1916.0	1	54838		Hathi
3947	Tallents, Stephen George,	0.5483870967741945	2.7176458674410098	1922.0	1	56580		Hathi
4433	[Matthews, Margaret Bryan, Mrs.,]	0.5483870967741934	0.7752566460613722	1938.0	1	148755		Hathi
527	Bridges, Roy,	0.5476252932493437	3.9860775201040846	1919.3333333333333	3	230909		Hathi
1069	Dearmer, Mabel (White),	0.5476190476190474	1.6708851908762894	1915.0	1	31170		Hathi
4174	Wallace, Edgar,	0.5475312830752389	7.59873009647175	1922.5	6	465083		Hathi
2494	Lilly, William Samuel,	0.5470085470085466	1.1311987229797225	1900.0	1	128257		Hathi
392	Bierce, Ambrose,	0.5468214037807682	1.3789991264930357	1905.0	3	205455		Hathi
274	Barrett, Eaton Stannard,	0.5459653933514211	1.0135907375961823	1918.0	2	259052		Hathi
352	Bennett, Arnold,	0.5458723034508158	45.767771764927275	1917.24	25	2380086		Hathi
1121	Dillwyn, E. A.	0.5458440032272776	0.6784985515869973	1883.5	2	101619		Hathi
1326	Faraday, Michael,	0.5454545454545456	0.13515641236052026	1932.0	1	201846		Hathi
378	Bernhardt, Sarah,	0.5454545454545455	0.16522991744386445	1921.0	1	82554		Hathi
4326	Wilson, Francesca M.,	0.5454545454545455	0.4433304278685903	1920.0	1	30768		Hathi
3918	Suttner, Bertha von,	0.5454545454545455	0.17981479349127033	1914.0	1	75858		Hathi
200	Ayr, Landis.	0.5454545454545455	0.2102856751558719	1900.0	1	64866		Hathi
2120	Inchbald, Mrs.,	0.5454545454545455	0.5004025828200321	1924.0	1	163553		Hathi
2829	Merritt, Anna Lea,	0.5454545454545455	0.9322938011524015	1902.0	1	43893		Hathi
1415	Forbes, Gordon Sullivan,	0.5454545454545454	0.349189529853334	1885.0	1	39063		Hathi
419	Blackburne, Gertrude Mary Ireland.	0.5454545454545454	0.6291402889470407	1888.0	1	43362		Hathi
2512	Lloyd, Jessie Sale,	0.5454545454545454	0.33761671710956853	1887.0	1	40402		Hathi
508	Brady, Cyrus Townsend,	0.5454545454545454	0.24787189904889673	1904.0	1	55030		Hathi
810	Clifford, E.	0.5454545454545452	0.739677382173461	1905.0	1	92205		Hathi
2655	Makino, Yoshio,	0.545393938406183	6.135903532604041	1912.5	2	114044		Hathi
2769	Maxwell, W. B.	0.5450643776824015	2.2676959412050546	1905.0	1	254821		Hathi
3234	Pinsent, Ellen Frances Parker,	0.5444444444444446	1.552394539738152	1897.0	1	71891		Hathi
3015	Nevinson, Henry Woodd,	0.5443384307475383	1.611328462456294	1905.3333333333333	3	167969		Hathi
1993	Hollis, Margery.	0.5435403011525858	0.9538329764220996	1890.5	2	90815		Hathi
326	Beerbohm, Julius,	0.5434782608695651	0.6855471172472227	1881.0	1	83206		Hathi
904	Coulevain, Pierre de.	0.5432900432900432	3.085213636610035	1911.0	1	185691		Hathi
2444	Lefroy, Ella Napier.	0.5428942700680635	2.0362520035407576	1895.5	2	122025		Hathi
1007	Darbyshire, Shirley,	0.5427350427350426	2.759198102263328	1936.0	1	105164		Hathi
3567	Sartoris, Adelaide Kemble,	0.5423728813559321	1.690241309029974	1880.0	1	43285		Hathi
2102	Huxley, Aldous,	0.542352232043632	5.983727669274539	1925.8333333333333	6	648038		Hathi
3858	Stoker, Bram,	0.5420083377020866	2.9015333996156025	1910.0	2	118598		Hathi
2575	Lytton, Constance,	0.5419847328244278	1.4350107485482877	1914.0	1	113201		Hathi
652	Cahuet, Albéric,	0.5416666666666669	0.3475070612014199	1940.0	1	85641		Hathi
4182	Walston, Charles,	0.5416666666666669	0.9914665765516473	1911.0	1	60034		Hathi
2843	Michael Michaelowitch,	0.5416666666666666	0.7933899983565036	1908.0	1	37511		Hathi
2571	Lyons, A. Neil	0.5412506136731755	8.694422460510948	1913.7142857142858	7	513454		Hathi
3055	O'Brien, Florence Roma Muir Wilson,	0.541176470588236	1.3492449860310078	1919.0	1	78120		Hathi
3508	Royde-Smith, Naomi Gwladys.	0.540983606557377	2.116427192691532	1927.0	1	71481		Hathi
79	Agate, James,	0.540870578568424	4.6497124326781485	1924.5	2	182079		Hathi
167	Ashbee, C. R.	0.5408560311284032	2.2981339261807068	1910.0	1	138673		Hathi
47	(Victor Sawdon), Pritchett, V. S.	0.5400863180311491	2.8185463169243845	1934.0	3	297489		Hathi
251	Baring, Maurice,	0.5398183882352577	36.58797435679095	1922.5833333333333	12	1034097		Hathi
503	Braddon, M. E.	0.5395980879015512	69.40929471706855	1891.9722222222222	36	5157882		Hathi
2550	Lucas, Barbara,	0.5393939393939404	2.077955203066181	1936.0	1	98465		Hathi
2374	Lamprey, Louise,	0.5390058305153982	3.349376900560323	1923.5	2	135517		Hathi
1039	Dawson, A. J.	0.5385110325345822	7.318482916211714	1907.0	4	401067		Hathi
1590	Gjellerup, Karl,	0.5384615384615385	0.2845423381171677	1913.0	1	113308		Hathi
1680	Greener, William Oliver,	0.5384615384615384	0.8202544967022855	1895.0	1	58959		Hathi
4204	Wathen-Bartlett, Vanda.	0.5384615384615384	0.18543333590643502	1903.0	1	86934		Hathi
4261	Wheatley, Dennis,	0.538116591928253	0.6645772096385417	1935.0	1	416096		Hathi
1209	Dunsterville, L. C. (Lionel Charles),	0.5381161225284425	1.6914392949690877	1928.0	2	188056		Hathi
1078	Delafield, E. M.,	0.5379323448335082	5.217762310534014	1928.7142857142858	7	666719		Hathi
2080	Hunt, Violet,	0.5373290421780991	13.679289854163539	1911.111111111111	9	1153786		Hathi
148	Arena.	0.5370370370370366	1.4203397500008348	1883.0	1	47145		Hathi
107	Alexander, G. G.	0.5365853658536587	0.8463560768107621	1881.0	1	60071		Hathi
524	Brew, Margaret W.	0.5365853658536585	0.6566118544504623	1885.0	1	77430		Hathi
1119	Digges, West.	0.5365853658536585	1.484638805375947	1888.0	1	68490		Hathi
3749	Snider, C. H. J.	0.5363636363636363	1.6024706717097763	1913.0	1	85121		Hathi
1037	Dawe, Carlton,	0.536341105128788	2.8244820539611273	1901.8	5	349020		Hathi
3732	Smith, Henry,	0.5361596009975063	7.131240076802501	1910.0	1	69729		Hathi
1837	Harrison, F. Bayford.	0.5360824742268041	2.221752238181678	1893.0	1	54139		Hathi
1547	Gerhardie, William Alexander,	0.5358654233278334	3.1948126806698114	1926.6666666666667	3	270232		Hathi
166	Asch, Sholem,	0.5351774708557879	0.1655995415272286	1934.6666666666667	3	732553		Hathi
1455	Franklin, Miles,	0.5351517547063716	1.1011682963461025	1931.0	2	248193		Hathi
184	Aumonier, Stacy.	0.5350747142672551	4.5239997984369085	1919.5	2	221315		Hathi
3080	O'Riordan, Conal,	0.5349571614946971	2.3099851039727093	1927.0	3	378046		Hathi
3694	Sir, Besant, Walter,	0.5348837209302327	2.1818881020174716	1900.0	1	195506		Hathi
1068	Dearmer, Mabel (White)	0.5348837209302327	1.7476164959892664	1916.0	1	30511		Hathi
1503	Gambier, James W.	0.5348837209302326	0.8108258098769581	1887.0	1	65762		Hathi
3096	Onions, Oliver,	0.5347962232341534	9.037367750805792	1919.111111111111	9	1012751		Hathi
1576	Gilkes, Arthur Herman.	0.5344827586206896	2.516076947764484	1905.0	1	28585		Hathi
3764	Sothern, E. H.	0.5341364470813935	3.7493867748005143	1917.0	2	271207		Hathi
1595	Gleig, Charles,	0.5338345864661652	1.4827893007520199	1898.0	1	111226		Hathi
2262	Kellermann, Bernhard,	0.5333333333333334	0.5045854282809118	1936.0	1	110589		Hathi
2814	Meik, Vivian.	0.5333333333333334	0.37557865002966684	1931.0	1	49525		Hathi
3748	Snell, Joy	0.5333333333333333	0.4235286816958708	1920.0	1	43918		Hathi
4239	Wemyss, Mary C. E.	0.5333333333333333	0.5658645201764246	1911.0	1	32871		Hathi
2312	Kinney, Henry W. (Henry Walsworth),	0.5333333333333333	0.14859978783369487	1923.0	1	125172		Hathi
2964	Muri, Halsten,	0.5333333333333333	1.057359101993534	1907.0	1	35183		Hathi
4327	Wilson, Harriette,	0.5333333333333332	1.2602556106454172	1935.0	1	44278		Hathi
2884	Moira.	0.5333333333333332	0.5989545207766627	1884.0	1	62110		Hathi
1957	Hinkley, Edyth.	0.5332460554302824	0.6901478900767001	1907.5	2	108131		Hathi
104	Alexander,	0.5332170564642321	7.9813728386783325	1888.7142857142858	7	1161052		Hathi
3010	Neuman, B. Paul	0.5327323232444898	2.6380233125684573	1906.0	2	205362		Hathi
2705	Marryat, Florence,	0.5326133256570004	13.60452549810415	1893.0	11	1345227		Hathi
2293	Kielland, Alexander Lange,	0.5320710207107938	0.8124371448919953	1889.5	4	231821		Hathi
3670	Sidgwick, Ethel,	0.5320003364092679	2.915006147292041	1914.3333333333333	3	290388		Hathi
2344	Kuppord, Skelton,	0.5319900814048731	2.678892184827039	1901.0	2	137622		Hathi
3476	Roe, Edward Payson,	0.53125	0.2062536322286384	1880.0	1	192390		Hathi
800	Cleeve, Lucas,	0.530707022516348	1.4642019171351766	1899.6666666666667	3	225066		Hathi
2665	Mallowan, M. E. L. (Max Edgar Lucien.	0.5301204819277109	0.37059836054786355	1900.0	1	277721		Hathi
1959	Hinton, Charles Howard,	0.5299709707407488	1.2163327971702826	1895.5	2	130574		Hathi
2198	Jesse, F. Tennyson	0.5296432836589449	4.131427978074229	1916.2	5	488312		Hathi
2192	Jepson, Edgar,	0.5295133807793616	1.8707959953465028	1906.0	2	182835		Hathi
926	Craig, William Henry,	0.5294117647058831	2.2653512549788806	1895.0	1	55834		Hathi
2220	Jones, Charlotte Rosalys.	0.5294117647058824	1.4043437253846172	1894.0	1	15011		Hathi
100	Aldred, W. W.	0.5294117647058821	1.223464758883272	1881.0	1	68921		Hathi
2959	Munroe, Hector Hugh,	0.5294117647058819	0.6838689935848081	1911.0	1	61651		Hathi
3819	Steel, Flora Annie Webster,	0.5294047931876888	0.8654048667358419	1909.0	8	1014750		Hathi
3	(Alan Alexander), Milne, A. A.	0.5291909291022651	3.0977254563706373	1928.5	2	453902		Hathi
1066	Dean, Andrew,	0.5291005291005291	1.7851478920095876	1895.0	1	131287		Hathi
1464	Fraser-Tytler, M. E.	0.5288362162750215	1.3875490647272484	1881.5	2	146251		Hathi
381	Besant, Walter,	0.5286987050258092	48.157145338056196	1889.46875	32	4857347		Hathi
1358	Ffoulkes, Maude M. C.	0.5280898876404494	2.8393619683243965	1915.0	1	116607		Hathi
2798	McKenna, Stephen,	0.527741612131411	14.66435966948111	1924.5	6	721105		Hathi
3989	Thirkell, Angela Mackail,	0.5273631840796003	3.7123493805844276	1937.0	1	67140		Hathi
110	Alexander, Louis Charles,	0.5272727272727282	5.242137251669482	1911.0	1	39031		Hathi
