	author	volumes	weight	pub_date_avg	books	wordcount	ethnicity	corpus
2366	L'Estrange, A. G.	1.0	1.0	1887.0	1	71743		Hathi
2367	L'Oiseau, Amelie.	1.0	1.0	1899.0	1	23479		Hathi
2332	Knibbs, Stanley George Curthoys,	1.0	1.0	1929.0	1	84563		Hathi
2331	Kleiser, Grenville,	1.0	1.0	1909.0	1	115009		Hathi
2330	Kirton, John William,	1.0	1.0	1886.0	1	145604		Hathi
2329	Kirke, Dorothea.	1.0	1.0	1916.0	1	61927		Hathi
2288	Kennard, Nina H.,	1.0	1.0	1887.0	1	93066		Hathi
2290	Kennedy, Edward B.	1.0	1.0	1902.0	1	67430		Hathi
2292	Kennedy, Patrick,	1.0	1.0	1891.0	1	183891		Hathi
2293	Kennedy, Wardlaw.	1.0	1.0	1899.0	1	33164		Hathi
2294	Kenward, James,	1.0	1.0	1935.0	1	58920		Hathi
2295	Kenyon, C. Fred	1.0	1.0	1919.0	1	82160		Hathi
2296	Kenyon, C. Fred (Charles Frederick),	1.0	1.0	1922.0	1	109954		Hathi
2298	Ker, Annie.	1.0	1.0	1910.0	1	46811		Hathi
2301	Kernahan, Mary Jean Hickling Gwynne,	1.0	1.0	1889.0	1	197879		Hathi
2302	Keroubec, Yvonne, marquise de, pseud.	1.0	1.0	1926.0	1	55676		Hathi
2303	Kerr, Telkin.	1.0	1.0	1904.0	1	56530		Hathi
2304	Kettle, Rosa Mackenzie,	1.0	1.0	1883.0	1	153156		Hathi
2305	Kevill-Davies, Albert.	1.0	1.0	1892.0	1	57509		Hathi
2306	Kidd, Dudley.	1.0	1.0	1908.0	1	72025		Hathi
2307	Kiddier, William,	1.0	1.0	1933.0	1	4449		Hathi
2311	Kilvert, Robert Francis,	1.0	1.0	1938.0	1	126229		Hathi
2313	Kinel, Lola.	1.0	1.0	1937.0	1	121720		Hathi
2315	King, Harriet Eleanor (Baillie-Hamilton),	1.0	1.0	1890.0	1	70445		Hathi
2316	King, K. Douglas	1.0	1.0	1900.0	1	80874		Hathi
2317	King, Katherine Douglas.	1.0	1.0	1898.0	1	82550		Hathi
2319	King, Richard,	1.0	1.0	1918.0	1	64279		Hathi
2320	King, Rosa E. (Rosa Eleanor),	1.0	1.0	1936.0	1	81194		Hathi
2321	King, William,	1.0	1.0	1920.0	1	77234		Hathi
2322	Kingsford, A. R. (Alfred Reginald),	1.0	1.0	1930.0	1	59154		Hathi
2327	Kinney, Henry W. (Henry Walsworth),	1.0	1.0	1923.0	1	125172		Hathi
2368	La Barre, Georges.	1.0	1.0	1914.0	1	23711		Hathi
2369	La Fayette, (Marie-Madeleine Pioche de La Vergne), Madame de	1.0	1.0	1925.0	1	77286		Hathi
2370	La Fontaine, Jean de,	1.0	1.0	1896.0	1	50427		Hathi
2407	Larg, David Class.	1.0	1.0	1932.0	1	31309		Hathi
2409	Larrouy, Maurice,	1.0	1.0	1918.0	1	67140		Hathi
2410	Lathrop, George Parsons,	1.0	1.0	1882.0	1	68754		Hathi
2411	Latto, William Duncan.	1.0	1.0	1894.0	1	99421		Hathi
2412	Lauder, Maria Elise Turner,	1.0	1.0	1881.0	1	69127		Hathi
2414	Lauesen, Marcus,	1.0	1.0	1933.0	1	111146		Hathi
2416	Laverton, H. S.	1.0	1.0	1902.0	1	32332		Hathi
2417	Lawler, O'Dermid W.	1.0	1.0	1910.0	1	100782		Hathi
2419	Lawless, Hon. Emily, 1845-1913.	1.0	1.0	1892.0	1	50968		Hathi
2420	Lawrence,	1.0	1.0	1913.0	1	94364		Hathi
2425	Lawrence, Edmund.	1.0	1.0	1890.0	1	119365		Hathi
2426	Lawrence, George A.	1.0	1.0	1903.0	1	103695		Hathi
2427	Lawrence, George A. (George Alfred),	1.0	1.0	1928.0	1	101255		Hathi
2428	Lawrence, Josephine,	1.0	1.0	1935.0	1	89201		Hathi
2429	Lawrence, T. E. (Thomas Edward),	1.0	1.0	1927.0	1	151559		Hathi
2431	Lawson, J. K.	1.0	1.0	1893.0	1	65746		Hathi
2432	Layard, Austen Henry,	1.0	1.0	1887.0	1	129613		Hathi
2433	Le Blond, Elizabeth Alice Frances Hawkins-Whitshed.	1.0	1.0	1907.0	1	63233		Hathi
2434	Le Braz, Anatole,	1.0	1.0	1898.0	1	46408		Hathi
2439	Le Poer, John Patrick.	1.0	1.0	1904.0	1	159006		Hathi
2441	Le Rossignol, James Edward,	1.0	1.0	1915.0	1	94318		Hathi
2444	Leadbitter, Eric.	1.0	1.0	1920.0	1	88601		Hathi
2445	Leader, Pauline.	1.0	1.0	1932.0	1	91107		Hathi
2447	Leather, Robinson Kay.	1.0	1.0	1890.0	1	12746		Hathi
2450	Lee, Aubrey.	1.0	1.0	1895.0	1	136431		Hathi
2452	Lee, James S	1.0	1.0	1935.0	1	90139		Hathi
2408	Larminie, William,	1.0	1.0	1898.0	1	82981		Hathi
2406	Larder, Alfred.	1.0	1.0	1891.0	1	45940		Hathi
2372	Lablache, Fanny,	1.0	1.0	1884.0	1	54355		Hathi
2405	Langton, Lionel.	1.0	1.0	1901.0	1	55271		Hathi
2373	Laclos, Choderlos de,	1.0	1.0	1924.0	1	192061		Hathi
2374	Ladd, Anna Coleman.	1.0	1.0	1912.0	1	100407		Hathi
2375	Lady, (Ethel Stefana), Drower, E. S.	1.0	1.0	1931.0	1	129868		Hathi
2376	Lady, Bone, Gertrude Helena Dodd,	1.0	1.0	1925.0	1	37302		Hathi
2377	Laffan, Bertha Jane	1.0	1.0	1892.0	1	63571		Hathi
2378	Laffan, De Courcy,	1.0	1.0	1891.0	1	57765		Hathi
2380	Laffan, R. S. Decourcy.	1.0	1.0	1885.0	1	30098		Hathi
2381	Lagerlöf, Selma,	1.0	1.0	1933.0	1	161052		Hathi
2383	Laing, Janet.	1.0	1.0	1903.0	1	128938		Hathi
2384	Laing, S.	1.0	1.0	1886.0	1	66756		Hathi
2386	Lambert, Frederick Arthur Heygate,	1.0	1.0	1911.0	1	95238		Hathi
2387	Lambert, George,	1.0	1.0	1886.0	1	72387		Hathi
2388	Lamprecht, Kurt,	1.0	1.0	1932.0	1	80842		Hathi
2391	Lancaster, Percival.	1.0	1.0	1915.0	1	90076		Hathi
2392	Lander, Harry.	1.0	1.0	1897.0	1	84610		Hathi
2393	Landseer, Edwin Henry,	1.0	1.0	1880.0	1	8860		Hathi
2395	Lane, John,	1.0	1.0	1910.0	1	94266		Hathi
2396	Lane, Rose Wilder,	1.0	1.0	1922.0	1	65590		Hathi
2397	Lang,	1.0	1.0	1911.0	1	124289		Hathi
2399	Lang, Cosmo Gordon,	1.0	1.0	1897.0	1	77615		Hathi
2400	Lang, Jeanie.	1.0	1.0	1913.0	1	101149		Hathi
2401	Langbridge, Rosamond.	1.0	1.0	1908.0	1	96390		Hathi
2402	Langdon, Samuel,	1.0	1.0	1889.0	1	102269		Hathi
2403	Langdon, Samuel.	1.0	1.0	1884.0	1	39494		Hathi
2404	Langhoff, Wolfgang,	1.0	1.0	1935.0	1	80813		Hathi
1960	Hill, William Kirkpatrick.	1.0	1.0	1908.0	1	144907		Hathi
1959	Hill, George Birkbeck Norman,	1.0	1.0	1903.0	1	24423		Hathi
1958	Hill, Constance,	1.0	1.0	1904.0	1	68057		Hathi
1536	Gaskell, Catherine Milnes,	1.0	1.0	1907.0	1	119530		Hathi
1523	Garnett, Lucy Mary Jane,	1.0	1.0	1896.0	1	188408		Hathi
1524	Garnett, Lucy Mary Jane.	1.0	1.0	1913.0	1	58457		Hathi
1525	Garnett, Martha Roscoe,	1.0	1.0	1931.0	1	107298		Hathi
1527	Garrett, Edward,	1.0	1.0	1881.0	1	109668		Hathi
1528	Garshin, V. M.	1.0	1.0	1912.0	1	143967		Hathi
1529	Garstin, Crosbie,	1.0	1.0	1922.0	1	72902		Hathi
1530	Garstin, Denis Norman,	1.0	1.0	1918.0	1	43882		Hathi
1531	Garstin, Norman,	1.0	1.0	1900.0	1	34562		Hathi
1532	Garstin, Norman.	1.0	1.0	1900.0	1	35045		Hathi
1533	Garvin, Viola (Taylor),	1.0	1.0	1922.0	1	47855		Hathi
1534	Gascoigne, Gwendolen Trench,	1.0	1.0	1893.0	1	47894		Hathi
1535	Gaskell, Catherine Henrietta Milnes,	1.0	1.0	1905.0	1	122622		Hathi
1537	Gaskell, Catherine Milnes.	1.0	1.0	1904.0	1	85405		Hathi
1482	Freyburg, Hermann.	1.0	1.0	1935.0	1	123961		Hathi
1539	Gaskell, Philip.	1.0	1.0	1888.0	1	36921		Hathi
1540	Gaulot, Paul,	1.0	1.0	1912.0	1	120739		Hathi
1541	Gaunt, Mary Eliza Bakewell,	1.0	1.0	1914.0	1	132680		Hathi
1544	Gay, John,	1.0	1.0	1925.0	1	894		Hathi
1545	Gaye, Phoebe Fenwick,	1.0	1.0	1930.0	1	94555		Hathi
1546	Gaëll, René.	1.0	1.0	1916.0	1	59287		Hathi
1547	Gálvez, Manuel,	1.0	1.0	1934.0	1	39731		Hathi
1548	Geake, Charles,	1.0	1.0	1904.0	1	57772		Hathi
1549	Geddie, John,	1.0	1.0	1884.0	1	68411		Hathi
1550	Geen, Philip.	1.0	1.0	1907.0	1	100902		Hathi
1551	Geldart, Edmund Martin,	1.0	1.0	1884.0	1	81008		Hathi
1552	George, Marguerite Joséphine Weimer,	1.0	1.0	1909.0	1	93720		Hathi
1520	Garland, Hamlin,	1.0	1.0	1905.0	1	129536		Hathi
1519	Garibaldi, Giuseppe,	1.0	1.0	1880.0	1	46534		Hathi
1518	Gardiner, Frederic John	1.0	1.0	1908.0	1	63765		Hathi
1517	Gardiner, A. G.	1.0	1.0	1916.0	1	69654		Hathi
1484	Friedlander, Gerald,	1.0	1.0	1918.0	1	21660		Hathi
1485	Frith, Dean, pseud.	1.0	1.0	1935.0	1	100786		Hathi
1486	Frith, Henry,	1.0	1.0	1880.0	1	53680		Hathi
1487	Frost, Robert,	1.0	1.0	1914.0	1	21588		Hathi
1488	Frost, Thomas,	1.0	1.0	1880.0	1	64759		Hathi
1489	Froude, James Anthony,	1.0	1.0	1891.0	1	170846		Hathi
1490	Fryer, Alfred Cooper.	1.0	1.0	1908.0	1	29665		Hathi
1491	Fuller, Loie,	1.0	1.0	1913.0	1	64970		Hathi
1493	Funck-Brentano, Frantz,	1.0	1.0	1901.0	1	85103		Hathi
1494	Furguson, Dugald.	1.0	1.0	1891.0	1	175682		Hathi
1495	Futrelle, Jacques,	1.0	1.0	1907.0	1	95488		Hathi
1496	Fyfe, Thomas Alexander,	1.0	1.0	1913.0	1	145570		Hathi
1497	Fyfe, Thomas Alexander.	1.0	1.0	1912.0	1	145986		Hathi
1498	Fyleman, Rose,	1.0	1.0	1922.0	1	29198		Hathi
1499	Fønhus, Mikkjel,	1.0	1.0	1922.0	1	41971		Hathi
1500	G., I. H.	1.0	1.0	1885.0	1	28807		Hathi
1502	Galbraith, Winifred.	1.0	1.0	1940.0	1	93357		Hathi
1504	Gallagher, Frank.	1.0	1.0	1931.0	1	75041		Hathi
1505	Galli de Bibiena, Jean,	1.0	1.0	1925.0	1	44598		Hathi
1510	Gambier, James W.	1.0	1.0	1887.0	1	65762		Hathi
1511	Gambier-Parry,	1.0	1.0	1913.0	1	75924		Hathi
1512	Gambier-Parry, Ernest,	1.0	1.0	1914.0	1	79515		Hathi
1514	Ganthony, Robert.	1.0	1.0	1899.0	1	88554		Hathi
1515	Ganzhorn, John W.	1.0	1.0	1910.0	1	85697		Hathi
1516	Gapon, Georgiĭ Apollonovich,	1.0	1.0	1905.0	1	64764		Hathi
1554	Gerard, Dorothea,	1.0	1.0	1906.0	1	96649		Hathi
1556	German, I͡Uriĭ Pavlovich,	1.0	1.0	1937.0	1	175835		Hathi
1557	Gerould, Katharine Fullerton,	1.0	1.0	1914.0	1	74070		Hathi
1595	Giovanni Fiorentino,	1.0	1.0	1901.0	1	52151		Hathi
1599	Gjellerup, Karl,	1.0	1.0	1913.0	1	113308		Hathi
1600	Gladkov, Fedor,	1.0	1.0	1929.0	1	143162		Hathi
1601	Glaister, Elizabeth.	1.0	1.0	1884.0	1	51803		Hathi
1602	Glanville, Ernest,	1.0	1.0	1897.0	1	113014		Hathi
1604	Gleig, Charles,	1.0	1.0	1898.0	1	111226		Hathi
1605	Gliński, A. J.	1.0	1.0	1920.0	1	25027		Hathi
1606	Glossop, Bertram Robert Mitford.	1.0	1.0	1906.0	1	69254		Hathi
1607	Glover, Archibald Edward,	1.0	1.0	1928.0	1	145534		Hathi
1609	Gobineau, Arthur, comte de,	1.0	1.0	1926.0	1	120694		Hathi
1610	Godden, Rumer,	1.0	1.0	1939.0	1	91167		Hathi
1611	Godfrey, Elizabeth.	1.0	1.0	1895.0	1	78045		Hathi
1612	Godfrey, Walter Scott,	1.0	1.0	1923.0	1	5857		Hathi
1613	Godwin, William,	1.0	1.0	1904.0	1	157220		Hathi
1614	Goetel, Ferdynand,	1.0	1.0	1931.0	1	63954		Hathi
1616	Goff, Elijer.	1.0	1.0	1889.0	1	146981		Hathi
1617	Gogarty, Oliver St. John,	1.0	1.0	1939.0	1	110141		Hathi
1618	Gogolʹ, Nikolaĭ Vasilʹevich,	1.0	1.0	1928.0	1	107074		Hathi
1620	Golding, Harry.	1.0	1.0	1915.0	1	3597		Hathi
1622	Goldman, R. L.	1.0	1.0	1900.0	1	77026		Hathi
1625	Gollomb, Joseph,	1.0	1.0	1931.0	1	109063		Hathi
1626	Golovina, V. N.	1.0	1.0	1910.0	1	178631		Hathi
1627	Golschmann, Léon,	1.0	1.0	1900.0	1	103029		Hathi
1628	Goltz, Horst von der.	1.0	1.0	1918.0	1	72997		Hathi
1631	Gooch, George Bernard.	1.0	1.0	1934.0	1	84058		Hathi
1632	Goode, Arthur Russell,	1.0	1.0	1929.0	1	41859		Hathi
1596	Giovanni,	1.0	1.0	1909.0	1	52201		Hathi
1593	Gilson, Roy Rolfe,	1.0	1.0	1902.0	1	29073		Hathi
1558	Gerrare, Wirt,	1.0	1.0	1898.0	1	75423		Hathi
1592	Gillmore, Parker.	1.0	1.0	1880.0	1	100386		Hathi
1559	Ghosh, Sarath Kumar,	1.0	1.0	1909.0	1	200404		Hathi
1560	Gibb, John.	1.0	1.0	1884.0	1	76835		Hathi
1565	Gibbs, A. Hamilton	1.0	1.0	1911.0	1	73458		Hathi
1566	Gibbs, A. Hamilton (Arthur Hamilton),	1.0	1.0	1920.0	1	93877		Hathi
1567	Gibbs, Arthur Hamilton,	1.0	1.0	1911.0	1	72660		Hathi
1568	Gibbs, George,	1.0	1.0	1918.0	1	122564		Hathi
1570	Giberne, Agnes,	1.0	1.0	1898.0	1	100916		Hathi
1571	Gibson, Ashley.	1.0	1.0	1914.0	1	18517		Hathi
1572	Gibson, Wilfrid Wilson,	1.0	1.0	1931.0	1	6431		Hathi
1573	Gide, André,	1.0	1.0	1919.0	1	16760		Hathi
1574	Gielgud, L. E. (Lewis Evelyn),	1.0	1.0	1926.0	1	87564		Hathi
1575	Gielgud, Val Henry,	1.0	1.0	1928.0	1	76895		Hathi
1576	Gifford, Humfrey,	1.0	1.0	1933.0	1	57217		Hathi
1577	Gilbert, Bernard,	1.0	1.0	1924.0	1	175656		Hathi
1580	Gilbert, William,	1.0	1.0	1907.0	1	75982		Hathi
1581	Gilbreath, Olive.	1.0	1.0	1918.0	1	64139		Hathi
1583	Giles, Norman	1.0	1.0	1934.0	1	163269		Hathi
1584	Gilkes, A. H.	1.0	1.0	1904.0	1	16501		Hathi
1585	Gilkes, Arthur Herman.	1.0	1.0	1905.0	1	28585		Hathi
1586	Gill, Tom,	1.0	1.0	1935.0	1	90933		Hathi
1587	Gillham-Thomsett, Richard.	1.0	1.0	1884.0	1	49555		Hathi
1588	Gilliat, Edward,	1.0	1.0	1893.0	1	83292		Hathi
1589	Gilliat, Edward.	1.0	1.0	1901.0	1	86921		Hathi
1590	Gillie, R. C.	1.0	1.0	1901.0	1	96239		Hathi
1591	Gillmore, Inez Haynes,	1.0	1.0	1915.0	1	125110		Hathi
1483	Freytag, Gustav,	1.0	1.0	1887.0	1	325255		Hathi
1481	Frey, Albert R.	1.0	1.0	1895.0	1	268282		Hathi
1957	Higginson, Alexander Henry,	1.0	1.0	1939.0	1	16386		Hathi
1368	Fielding, H.	1.0	1.0	1899.0	1	72962		Hathi
1353	Ferguson, Rachel,	1.0	1.0	1931.0	1	61504		Hathi
1354	Fergusson, Dugald.	1.0	1.0	1893.0	1	186654		Hathi
1355	Fernald, Chester Bailey,	1.0	1.0	1900.0	1	81542		Hathi
1356	Fernández-Flórez, Wenceslao.	1.0	1.0	1934.0	1	84828		Hathi
1358	Ferris, Lynn.	1.0	1.0	1916.0	1	65584		Hathi
1359	Festing, Gabrielle.	1.0	1.0	1904.0	1	131598		Hathi
1360	Fetherstonhaugh, Maria Georgiana Carleton,	1.0	1.0	1880.0	1	41777		Hathi
1362	Feuillet, Octave,	1.0	1.0	1904.0	1	71362		Hathi
1363	Féval, Paul,	1.0	1.0	1929.0	1	93269		Hathi
1364	Ffoulkes, Maude M. C.	1.0	1.0	1915.0	1	116607		Hathi
1365	Field, Bradda.	1.0	1.0	1923.0	1	45600		Hathi
1366	Field, Isobel,	1.0	1.0	1903.0	1	25340		Hathi
1371	Filkin, Roland.	1.0	1.0	1915.0	1	101106		Hathi
1480	Frere, Mary,	1.0	1.0	1889.0	1	144823		Hathi
1373	Findlater, Mary.	1.0	1.0	1913.0	1	153638		Hathi
1374	Fineman, Irving,	1.0	1.0	1932.0	1	108965		Hathi
1375	Finger, Charles Joseph,	1.0	1.0	1925.0	1	68507		Hathi
1377	Finley, Martha,	1.0	1.0	1890.0	1	70275		Hathi
1380	Firdawsī.	1.0	1.0	1922.0	1	38323		Hathi
1381	Firth, Andrew.	1.0	1.0	1913.0	1	102890		Hathi
1382	Fischer, Henry W.	1.0	1.0	1916.0	1	85566		Hathi
1383	Fish, Susannah.	1.0	1.0	1889.0	1	48652		Hathi
1384	Fisher, Dorothy Canfield,	1.0	1.0	1923.0	1	186227		Hathi
1385	Fisher, Lala Richardson,	1.0	1.0	1899.0	1	78820		Hathi
1386	Fisher, Ruth B.	1.0	1.0	1911.0	1	74404		Hathi
1387	Fisher, Vardis,	1.0	1.0	1934.0	1	178717		Hathi
1352	Fergus, Janet, pseud.	1.0	1.0	1935.0	1	90957		Hathi
1350	Fendall, Percy.	1.0	1.0	1886.0	1	50756		Hathi
1349	Fedden, Romilly,	1.0	1.0	1919.0	1	52219		Hathi
1348	Fay, Edward Francis.	1.0	1.0	1907.0	1	44323		Hathi
1306	Evans, Allen Roy.	1.0	1.0	1935.0	1	88838		Hathi
1309	Evans, Frank,	1.0	1.0	1893.0	1	42497		Hathi
1310	Evans, Marguerite Florence Jervis Barclay,	1.0	1.0	1926.0	1	105643		Hathi
1311	Evelyn, John,	1.0	1.0	1904.0	1	52034		Hathi
1314	Ewart, Ernest Andrew,	1.0	1.0	1918.0	1	75690		Hathi
1315	Ewart, Wilfrid,	1.0	1.0	1921.0	1	187559		Hathi
1316	Ewers, John Keith,	1.0	1.0	1933.0	1	112486		Hathi
1319	Eydoux-Démians, M. [from old catalog]	1.0	1.0	1915.0	1	34414		Hathi
1321	Ėrenburg, Ilʹi͡a,	1.0	1.0	1929.0	1	139950		Hathi
1322	Faber, M. A.	1.0	1.0	1910.0	1	23171		Hathi
1323	Fadeev, Aleksandr,	1.0	1.0	1929.0	1	82090		Hathi
1324	Fagan, Elisabeth.	1.0	1.0	1922.0	1	74476		Hathi
1325	Fairley, Helen M.	1.0	1.0	1928.0	1	93103		Hathi
1330	Fangen, Ronald,	1.0	1.0	1940.0	1	88546		Hathi
1331	Faqīr Dihlavī, Mīr Shams al-Dīn,	1.0	1.0	1903.0	1	30959		Hathi
1332	Faraday, Michael,	1.0	1.0	1932.0	1	201846		Hathi
1334	Farjeon, Benjamin Leopold.	1.0	1.0	1890.0	1	60031		Hathi
1336	Farley, Anthony.	1.0	1.0	1917.0	1	98326		Hathi
1337	Farningham, Marianne,	1.0	1.0	1892.0	1	170266		Hathi
1339	Farnol, Lynn.	1.0	1.0	1931.0	1	52470		Hathi
1340	Farr, Florence,	1.0	1.0	1894.0	1	32984		Hathi
1341	Farrar, C.D.	1.0	1.0	1927.0	1	94988		Hathi
1343	Farrell, James T. (James Thomas),	1.0	1.0	1937.0	1	182936		Hathi
1346	Fawcett, E. Douglas	1.0	1.0	1893.0	1	42355		Hathi
1347	Fawcett, Edgar,	1.0	1.0	1898.0	1	143076		Hathi
1388	Fiske, Dwight.	1.0	1.0	1937.0	1	21686		Hathi
1389	Fison, Lois A.	1.0	1.0	1899.0	1	26861		Hathi
1390	Fison, Lorimer,	1.0	1.0	1904.0	1	74163		Hathi
1436	Fortescue, Walter.	1.0	1.0	1898.0	1	170593		Hathi
1438	Foskett, Edward.	1.0	1.0	1900.0	1	6728		Hathi
1439	Foster, Harry L.	1.0	1.0	1922.0	1	98278		Hathi
1442	Fothergill, John M.	1.0	1.0	1884.0	1	74556		Hathi
1444	Fowler, H. W. (Henry Watson),	1.0	1.0	1929.0	1	44978		Hathi
1446	Fox, John,	1.0	1.0	1920.0	1	53083		Hathi
1447	Fox, Marion Laffey.	1.0	1.0	1912.0	1	93559		Hathi
1449	Fox, S. M.	1.0	1.0	1890.0	1	64984		Hathi
1450	Fox-Davies, Arthur Charles,	1.0	1.0	1906.0	1	76035		Hathi
1453	Francis, Francis,	1.0	1.0	1880.0	1	109009		Hathi
1455	Francis, John Cyril,	1.0	1.0	1895.0	1	23530		Hathi
1457	Frank, Josef Maria,	1.0	1.0	1932.0	1	125482		Hathi
1461	Frankland, Edward Percy,	1.0	1.0	1940.0	1	126758		Hathi
1463	Franzos, Karl Emil,	1.0	1.0	1890.0	1	81661		Hathi
1464	Frapan, Ilse,	1.0	1.0	1893.0	1	44968		Hathi
1465	Fraser, Grace Lovat.	1.0	1.0	1940.0	1	11502		Hathi
1466	Fraser, Hugh,	1.0	1.0	1904.0	1	129123		Hathi
1467	Fraser, Julia Agnes.	1.0	1.0	1894.0	1	159939		Hathi
1468	Fraser, Mary Crawford.	1.0	1.0	1915.0	1	97991		Hathi
1470	Fraser, William Alexander,	1.0	1.0	1905.0	1	60668		Hathi
1473	Free, Richard William.	1.0	1.0	1904.0	1	93461		Hathi
1474	Freeman, Lewis R.	1.0	1.0	1921.0	1	102927		Hathi
1475	Freeman, Mary Eleanor Wilkins,	1.0	1.0	1898.0	1	77990		Hathi
1476	Freeman, R. Austin (Richard Austin),	1.0	1.0	1929.0	1	422913		Hathi
1477	Freiherr de, La Motte-Fouqué, Friedrich Heinrich Karl,	1.0	1.0	1932.0	1	126793		Hathi
1478	Freiwald, Ludwig,	1.0	1.0	1932.0	1	91046		Hathi
1437	Fortescue-Brickdale, Eleanor.	1.0	1.0	1919.0	1	47968		Hathi
1434	Forsyth, Archibald.	1.0	1.0	1897.0	1	91003		Hathi
1391	Fison, Lorimer.	1.0	1.0	1907.0	1	75354		Hathi
1433	Forster, Francis.	1.0	1.0	1894.0	1	94733		Hathi
1393	Fitz-Maurice, Gabrielle.	1.0	1.0	1908.0	1	55357		Hathi
1394	FitzGerald, Edward,	1.0	1.0	1900.0	1	52794		Hathi
1395	FitzGerald, John D.	1.0	1.0	1922.0	1	109153		Hathi
1396	Fitzgerald, G. Beresford	1.0	1.0	1889.0	1	41700		Hathi
1397	Fitzgerald, Geraldine Penrose.	1.0	1.0	1890.0	1	128121		Hathi
1399	Fitzgerald, Sarah Jane.	1.0	1.0	1881.0	1	69794		Hathi
1400	Fitzpatrick, Benedict,	1.0	1.0	1931.0	1	99118		Hathi
1401	Fitzpatrick, James Percy,	1.0	1.0	1908.0	1	61271		Hathi
1403	Fitzpatrick, Thomas,	1.0	1.0	1899.0	1	71447		Hathi
1404	Fitzsimons, F. W. (Frederick William),	1.0	1.0	1924.0	1	68274		Hathi
1405	Flandrau, Grace,	1.0	1.0	1936.0	1	91164		Hathi
1409	Fleming, Noël,	1.0	1.0	1914.0	1	33081		Hathi
1410	Fleming, Peter,	1.0	1.0	1940.0	1	27469		Hathi
1413	Fletcher, Lawrence.	1.0	1.0	1892.0	1	111923		Hathi
1414	Fleur de Lys.	1.0	1.0	1911.0	1	35459		Hathi
1415	Fleuron, Svend,	1.0	1.0	1933.0	1	63067		Hathi
1418	Fogerty, J.	1.0	1.0	1887.0	1	57912		Hathi
1419	Footner, Hulbert,	1.0	1.0	1926.0	1	84925		Hathi
1420	Foran, W. Robert	1.0	1.0	1916.0	1	74557		Hathi
1421	Forbes, George,	1.0	1.0	1911.0	1	40569		Hathi
1422	Forbes, Gordon Sullivan,	1.0	1.0	1885.0	1	39063		Hathi
1424	Forbes, Rosita.	1.0	1.0	1937.0	1	119153		Hathi
1425	Forbes, Urquhart Atwell,	1.0	1.0	1884.0	1	120515		Hathi
1429	Fordyce, W. Dingwall.	1.0	1.0	1908.0	1	71497		Hathi
1431	Forrester,	1.0	1.0	1894.0	1	49920		Hathi
1633	Goodwin, Clarissa Garland,	1.0	1.0	1922.0	1	91149		Hathi
1634	Gordon Smith, Richard,	1.0	1.0	1908.0	1	115659		Hathi
1635	Gordon, Frederick.	1.0	1.0	1895.0	1	55234		Hathi
1858	Hart, Madge Ameila.	1.0	1.0	1932.0	1	43812		Hathi
1845	Harris, J. Henry.	1.0	1.0	1906.0	1	79890		Hathi
1847	Harris-Burland, J. B.	1.0	1.0	1905.0	1	138212		Hathi
1848	Harrison, Charles Yale,	1.0	1.0	1930.0	1	43456		Hathi
1849	Harrison, Cuthbert Woodville,	1.0	1.0	1916.0	1	54122		Hathi
1850	Harrison, F. Bayford.	1.0	1.0	1893.0	1	54139		Hathi
1851	Harrison, Grace Elizabeth Simon,	1.0	1.0	1937.0	1	107804		Hathi
1852	Harrison, J. E.	1.0	1.0	1889.0	1	105124		Hathi
1853	Harrison, Joanna.	1.0	1.0	1886.0	1	158863		Hathi
1854	Harrison, Marion Chilton	1.0	1.0	1915.0	1	17559		Hathi
1855	Harrison, Michael,	1.0	1.0	1939.0	1	118799		Hathi
1856	Harry, Myriam.	1.0	1.0	1905.0	1	98335		Hathi
1857	Harsányi, Zsolt,	1.0	1.0	1936.0	1	204678		Hathi
1861	Hartley, Dorothy.	1.0	1.0	1930.0	1	88317		Hathi
1636	Gordon, R. K. (Robert Kay),	1.0	1.0	1934.0	1	159997		Hathi
1862	Hartley, Edward R.	1.0	1.0	1914.0	1	33861		Hathi
1863	Hartley, L. P. (Leslie Poles),	1.0	1.0	1924.0	1	51081		Hathi
1864	Hartley, May Laffan,	1.0	1.0	1882.0	1	199300		Hathi
1865	Harvey, G. Bianca.	1.0	1.0	1885.0	1	56194		Hathi
1866	Harvey, T. Edmund	1.0	1.0	1905.0	1	13580		Hathi
1867	Harvey, William,	1.0	1.0	1906.0	1	95012		Hathi
1868	Harwood, John Berwick.	1.0	1.0	1886.0	1	44678		Hathi
1869	Haskell, L.,	1.0	1.0	1904.0	1	17293		Hathi
1870	Hastings, George Gordon.	1.0	1.0	1904.0	1	111111		Hathi
1872	Haufe, Ewald,	1.0	1.0	1902.0	1	68278		Hathi
1873	Hauff, Wilhelm,	1.0	1.0	1914.0	1	154177		Hathi
1875	Haverfield, E. L.	1.0	1.0	1904.0	1	174660		Hathi
1844	Harris, Henry E.	1.0	1.0	1899.0	1	67438		Hathi
1840	Harper, Charles George,	1.0	1.0	1915.0	1	54354		Hathi
1839	Harper, Charles G.	1.0	1.0	1896.0	1	71174		Hathi
1837	Harker, Lizzie Allen,	1.0	1.0	1933.0	1	70610		Hathi
1802	Hamilton, Anthony,	1.0	1.0	1899.0	1	107064		Hathi
1805	Hamilton, Cosmo.	1.0	1.0	1904.0	1	44583		Hathi
