	author	intl_frac	weight	pub_date_avg	books	wordcount	ethnicity	corpus
3540	Russell, George William Erskine,	0.3910374158102904	3.7905151892889273	1902.5	2	99676		Hathi
238	Bamford, Samuel,	0.3905817174515228	1.2799299411905478	1893.0	1	100533		Hathi
4389	Woolf, Virginia,	0.3905682236214739	3.3341539666590254	1929.0	4	683895		Hathi
2013	Holmes, Thomas,	0.3900523560209439	1.302385123744273	1900.0	1	104547		Hathi
4420	Yeulett, M.	0.38991167671982707	1.8145138435466845	1939.0	2	85648		Hathi
1666	Grant, Elizabeth,	0.3897978825793955	2.077213199137098	1911.0	1	178288		Hathi
702	Carswell, Catherine MacFarlane,	0.38979591836734706	0.9655962509131177	1920.0	1	180879		Hathi
3964	Syrett, Netta.	0.38888888888888895	0.3395814006176832	1903.0	1	56681		Hathi
2787	Maxwell, Mary Elizabeth (Braddon)	0.3887468030690505	2.1568383927886865	1897.0	1	64617		Hathi
2191	Jeffery, Walter,	0.3882783882783887	1.4712042243501309	1903.0	1	66142		Hathi
2018	Holt-White, William Edward Bradden,	0.3881401617250656	1.2369014391345086	1910.0	1	106912		Hathi
3546	Russell, T. Baron.	0.38793103448275834	0.41300897637898576	1899.0	1	100112		Hathi
1106	Devereux, Blanche.	0.38709677419354893	1.666545170687486	1922.0	1	46412		Hathi
2491	Lewis, Eiluned.	0.3866666666666667	0.46302262232909996	1934.0	1	57736		Hathi
2868	Middleton, Jessie Adelaide.	0.3866171003717447	1.0881285773885907	1916.0	1	88117		Hathi
3244	Phythian, Dorothy.	0.3863636363636367	0.47882406684288537	1933.0	1	65508		Hathi
1670	Grant, Maria M.	0.3861386138613865	0.7232509606777259	1882.0	1	49776		Hathi
3473	Roberts, Hilda A. E.	0.38613041737054354	3.138108785102111	1931.0	2	43574		Hathi
1939	Herring, Robert.	0.3855932203389838	1.7373719120930633	1930.0	1	48418		Hathi
336	Bell, Frederick.	0.3855421686746989	1.6746633097036219	1881.0	1	52998		Hathi
3978	Tanton, Ernest Coveney.	0.3849765258215966	1.0257363917577322	1937.0	1	74017		Hathi
3754	Smith, Frederick R.	0.3846153846153846	0.5015163926589735	1899.0	1	83155		Hathi
4139	Van Wart, Irving.	0.38461538461538436	1.1549240197737634	1880.0	1	52158		Hathi
761	Chesterton, G. K.	0.3846144987494102	3.885398774540432	1909.0	2	195824		Hathi
81	Agnus, Orme.	0.3839285714285712	0.34549616341293127	1906.0	1	115548		Hathi
831	Cobbold, Richard,	0.3833017077798829	1.0621138920617976	1923.0	1	176859		Hathi
677	Canning, Albert Stratford George,	0.38196286472148366	1.4505894252898097	1911.0	1	92637		Hathi
3083	O'Donnell, Peadar.	0.38118811881188097	0.8933912329530964	1930.0	1	80593		Hathi
2275	Keith, Leslie	0.3811668997538509	0.9606499186677285	1894.5	2	120029		Hathi
1942	Hervé, Charles Stanley.	0.38095238095238104	0.854325780038123	1881.0	1	87616		Hathi
2137	Innes, Michael,	0.3809523809523807	0.8654731324621487	1940.0	1	69190		Hathi
858	Colomb,	0.37931034482758863	1.4927668804351566	1882.0	1	83095		Hathi
2840	Mercier, Charles Arthur,	0.3793103448275862	0.4629725740499514	1919.0	1	22327		Hathi
1230	Eady, K. M.	0.37837837837837895	1.1654574555712722	1907.0	1	56580		Hathi
226	Balchin, Nigel,	0.3783783783783783	0.4575582756019706	1936.0	1	115293		Hathi
3706	Simpson, Evelyn Blantyre,	0.37832310838445515	2.621993550764322	1898.0	1	66476		Hathi
4040	Thormanby.	0.37828709419045675	4.228364730422793	1902.6666666666667	3	237274		Hathi
3286	Potter, Beatrix,	0.3780728438707556	3.434069764651158	1905.3333333333333	3	4722		Hathi
2387	Lambert, George,	0.377551020408164	0.9651240375698075	1886.0	1	72387		Hathi
2848	Merritt, Anna Lea,	0.37735849056603765	0.43039601713500997	1902.0	1	43893		Hathi
4296	Whelpton, Edwin.	0.3773584905660372	0.2944874883882616	1884.0	1	64150		Hathi
251	Barclay, Marguerite	0.37704918032786916	0.5049208185067637	1910.0	1	43062		Hathi
2789	Maxwell, W. B. (William Babington),	0.37704918032786694	0.567003945198795	1923.0	1	115041		Hathi
1785	Hall, George,	0.37609329446063655	1.39296629776161	1915.0	1	87769		Hathi
211	Bagnold, Enid.	0.3750000000000002	0.512101578968103	1930.0	1	38978		Hathi
3104	Odle, E. V.	0.3750000000000002	0.10815375799553378	1923.0	1	52731		Hathi
801	Cleadas,	0.3749999999999998	0.6168577818931159	1886.0	1	13868		Hathi
4251	Waugh, Edwin,	0.3740373803439314	5.073557378603842	1888.8	5	552288		Hathi
1063	De Sélincourt, Hugh,	0.3738324617055281	0.9333692218369889	1912.0	2	154279		Hathi
3548	Rutherford, Mark,	0.37310603377183993	3.620065929819821	1909.6666666666667	3	219269		Hathi
4116	Turner, Edward F.	0.3729372108012927	1.111106878871432	1895.5	2	187767		Hathi
953	Crofts, Freeman Wills,	0.3727034120734888	1.4918436196876625	1933.0	1	91031		Hathi
300	Battersea, Constance Flower,	0.3725490196078427	1.6670304170475954	1921.0	1	76333		Hathi
4007	Terton, Alice.	0.372448979591836	0.7282798943745861	1902.0	1	95928		Hathi
3094	O'Neill, Joseph.	0.3723404255319165	0.5687373183827946	1935.0	1	117824		Hathi
2870	Middleton, Richard,	0.37209722989819694	1.1495970624494005	1912.0	2	107997		Hathi
2405	Langton, Lionel.	0.37209302325581595	1.3865284233203656	1901.0	1	55271		Hathi
1276	Ellis, Havelock, Mrs.,	0.3720930232558144	0.21006486160201682	1925.0	1	72963		Hathi
1948	Hémon, Louis,	0.3719008264462821	0.7379983159900178	1924.0	1	58441		Hathi
4018	Thirkell, Angela Mackail,	0.3718750000000003	1.6988548742515646	1937.0	1	67140		Hathi
4095	Trevelyan, Marie.	0.3718199608610566	1.7507362286810981	1894.0	1	104037		Hathi
614	Burgess, Elizabeth.	0.3714285714285718	0.7831409033670247	1880.0	1	15930		Hathi
2800	McArthur, Alexander, of Glasgow.	0.37132352941176416	0.8158260236005195	1935.0	1	118839		Hathi
1777	Halifax, Robert.	0.3706896551724137	0.4105036053657362	1907.0	1	100723		Hathi
2311	Kilvert, Robert Francis,	0.37052341597796123	2.050053137619992	1938.0	1	126229		Hathi
2052	Household, Geoffrey,	0.3699999999999999	1.050301995768351	1939.0	1	67874		Hathi
3454	Riddell, J. H.,	0.36979585169232854	9.999213497843371	1886.8333333333333	12	1288619		Hathi
22	(Gilbert Keith), Chesterton, G. K.	0.36935552982195463	3.0440564560558885	1932.0	2	244236		Hathi
102	Alec-Tweedie,	0.36909871244635173	0.8274377088482724	1895.0	1	100371		Hathi
4249	Watts-Dunton, Theodore,	0.3689595289437476	2.2570949803872837	1925.0	2	304117		Hathi
2217	Joad, C. E. M.	0.3687943262411346	1.2038463962549253	1922.0	1	83496		Hathi
1853	Harrison, Joanna.	0.36764705882352666	0.6102865287616493	1886.0	1	158863		Hathi
3069	Norway, G.	0.36559139784946293	0.638119117430185	1896.0	1	51948		Hathi
625	Burney, Fanny,	0.36553836175168597	10.947210352822339	1904.7692307692307	13	2372893		Hathi
2600	MacBride, MacKenzie.	0.3655172413793103	0.9168371408512437	1908.0	1	56372		Hathi
242	Banks, G. Linnaeus	0.36535982521186705	4.450435225176382	1885.8	5	389985		Hathi
2207	Jerome, Jerome K.	0.36523566327264323	8.925994547013838	1900.1666666666667	6	281785		Hathi
3646	Setoun, Gabriel,	0.3650793650793651	0.2674230658578087	1898.0	1	83971		Hathi
4351	Willoughby, George,	0.3648648648648619	1.4688229614735904	1913.0	1	53873		Hathi
2380	Laffan, R. S. Decourcy.	0.3647798742138366	1.8829861499209584	1885.0	1	30098		Hathi
335	Bell, Florence Eveleen Elenore Olliffe	0.3643410852713179	0.8140083114912076	1895.0	1	56487		Hathi
1991	Hodgkin, L. V.	0.3639291465378358	1.3646555143384387	1918.0	1	162202		Hathi
3060	Nomad,	0.36363636363636376	0.35202467869841647	1890.0	1	55690		Hathi
4123	Twitchell, Alice Bentley.	0.36363636363636354	0.3983255202854345	1899.0	1	29530		Hathi
4081	Trease, Geoffrey,	0.36363636363636287	1.3497195279908625	1937.0	1	46479		Hathi
1805	Hamilton, Cosmo.	0.362162162162162	1.4790745987533929	1904.0	1	44583		Hathi
1440	Fothergill, Caroline.	0.3617754159761386	0.9575561803646366	1885.0	2	77663		Hathi
3763	Smith, Logan Pearsall,	0.36176219308346624	2.6759255417112904	1906.0	2	65416		Hathi
3035	New Car,	0.36170212765957466	0.5475999885687439	1912.0	1	61186		Hathi
2955	Morris, Ralph.	0.3614457831325302	0.38680772487349213	1926.0	1	76484		Hathi
2128	Iddesleigh, Walter Stafford Northcote,	0.3604651162790694	0.3580104060139899	1902.0	1	85623		Hathi
4360	Wilson, John Mackay,	0.36015015600623834	1.7595542081543079	1886.0	2	443244		Hathi
3768	Smith, T. Eustace	0.35992217898832357	2.089490066241722	1880.0	1	87682		Hathi
363	Benson, Robert Hugh,	0.3595894375378314	5.622433410065802	1909.5714285714287	7	910168		Hathi
3144	Pain, Barry,	0.3594283460077658	6.725786909823527	1910.076923076923	13	828296		Hathi
3882	Stocker, C. H. D.	0.35897435897435925	0.2747598241659549	1884.0	1	50594		Hathi
322	Beckett, Arthur,	0.35810810810810656	0.6643528001080268	1907.0	1	158811		Hathi
3197	Peard, Frances Mary.	0.3563829787234031	0.7989758772535687	1900.0	1	83871		Hathi
3405	Reaney, Isabel Edis,	0.3559322033898309	0.5702901157915845	1890.0	1	73752		Hathi
454	Boden, Frederick C.	0.3556619437007904	0.3483644742523967	1932.5	2	157033		Hathi
1983	Hocking, Salome.	0.35526315789473684	0.8106507200256404	1905.0	1	66834		Hathi
2017	Holt, William,	0.355140186915887	1.1427128999436083	1935.0	1	33376		Hathi
3750	Smith, B.	0.3548387096774194	0.2917520334117806	1896.0	1	75747		Hathi
833	Cockton, Henry,	0.35436893203883646	0.19908099306346516	1886.0	1	368829		Hathi
3174	Parsons,	0.3541666666666662	0.5785303544926186	1890.0	1	59147		Hathi
1753	Gull, Cyril Arthur Edward Ranger,	0.3535657743873042	2.585639972025879	1904.0	2	126420		Hathi
3496	Roby, John,	0.35356102858870253	2.6049436021292283	1909.6666666666667	3	480344		Hathi
1545	Gaye, Phoebe Fenwick,	0.35328185328185535	1.9526881914380323	1930.0	1	94555		Hathi
2460	Legge, Arthur E. J.	0.35319136829667386	1.3225438588776286	1898.5	2	240331		Hathi
134	Andrews, James Chapman.	0.353146853146853	2.291040153157967	1926.0	1	44496		Hathi
2527	Lloyd, Jessie Sale,	0.3529411764705882	0.1499801198249194	1887.0	1	40402		Hathi
742	Charleton, R. J.	0.3523131672597839	1.3125914754006467	1897.0	1	76307		Hathi
1414	Fleur de Lys.	0.35185185185185175	0.5428188434081866	1911.0	1	35459		Hathi
4407	Wylde, Katharine,	0.3518518518518514	0.39656368647123064	1908.0	1	97073		Hathi
3919	Sturgis, Howard Overing,	0.3517409727136801	0.7034200376102189	1893.5	2	118159		Hathi
1500	G., I. H.	0.3513513513513513	1.3734491513081377	1885.0	1	28807		Hathi
2788	Maxwell, W. B.	0.35097493036211735	1.0043309994160807	1905.0	1	254821		Hathi
1839	Harper, Charles G.	0.34999999999999976	1.1017649342015217	1896.0	1	71174		Hathi
2031	Hope, Essex.	0.3495575221238938	0.8362642570870633	1912.0	1	96328		Hathi
2176	James, Norah Cordner,	0.34939759036144535	0.5204525020973915	1929.0	1	56844		Hathi
3760	Smith, J. F.	0.3490445859872595	1.3066384726889857	1888.0	1	214142		Hathi
988	Custance, Henry,	0.34894991922455343	2.6270997411456354	1894.0	1	83985		Hathi
1509	Galt, John,	0.34875886543423357	2.7732266796211547	1921.3333333333333	3	226245		Hathi
1845	Harris, J. Henry.	0.34857142857142864	1.5615764915054073	1906.0	1	79890		Hathi
4428	Young, Florence Ethel Mills,	0.3482142857142856	0.6399402191308113	1903.0	1	62383		Hathi
4225	Warner, Anne.	0.34796488427773753	3.828427796782032	1908.0	1	116659		Hathi
3072	Nugent-Bankes, George.	0.34782608695652184	0.5048635572815252	1881.0	1	48715		Hathi
608	Bullett, Gerald William,	0.3476327731160984	0.562728476737744	1929.0	2	112771		Hathi
1929	Herbert, A. P. (Alan Patrick), Sir,	0.34760087872945555	1.5411214866143255	1927.0	2	150301		Hathi
3396	Raymond, Walter,	0.3471601419274471	1.2476772481969782	1913.3333333333333	3	196901		Hathi
4000	Temple, Dorothy Osborne,	0.346839546191243	2.1093003316917485	1888.0	1	104264		Hathi
828	Cobb, Thomas,	0.34643182054869953	5.653937838748746	1901.0	7	400423		Hathi
1933	Herbert, Mary Elizabeth Herbert,	0.34615384615384637	0.9173891997526779	1881.0	1	50510		Hathi
880	Cooke, Harold P.	0.3461538461538458	0.33598468969660805	1912.0	1	27583		Hathi
1964	Hilton, Harold H.	0.34545454545454546	0.7464022218433204	1907.0	1	52530		Hathi
1580	Gilbert, William,	0.344537815126051	0.558243763103956	1907.0	1	75982		Hathi
4229	Warre Cornish, Francis,	0.34449760765550397	0.7258076029142574	1900.0	1	102639		Hathi
3690	Shrubsole, Edgar S.	0.34444444444444544	0.6152134271891595	1893.0	1	52144		Hathi
1995	Hogg, James,	0.3444135158568651	3.7836623024917055	1899.3333333333333	6	1568642		Hathi
2197	Jenkins, Herbert George,	0.344	0.5478919779391322	1917.0	1	81321		Hathi
2089	Humphry,	0.3437499999999999	0.33076532959415905	1901.0	1	34484		Hathi
2751	Mason, George Finch.	0.343283582089554	0.7146846887331252	1896.0	1	66831		Hathi
620	Burke, Thomas,	0.3429108714287346	6.941910256309983	1931.7142857142858	7	562653		Hathi
3262	Platt, William,	0.34285714285714286	0.2354655277384148	1896.0	1	52982		Hathi
2473	Lemore, Clara,	0.3417721518987342	0.592842605499359	1895.0	1	47498		Hathi
2175	James, Margaret Ellen.	0.3416666666666668	1.164269110906111	1892.0	1	36738		Hathi
385	Bethune, Alexander,	0.34090909090909116	0.2653227305625356	1884.0	1	177332		Hathi
2411	Latto, William Duncan.	0.34074074074074123	0.48399768078200095	1894.0	1	99421		Hathi
2106	Hutchinson, Vere.	0.34042553191489466	0.5213612248267675	1925.0	1	96398		Hathi
1170	Downes, Carl Sawyer,	0.3402255639097739	1.4984086049819643	1937.0	1	126552		Hathi
4422	Yorke, Curtis.	0.33952479816202996	3.082233869196068	1901.5	6	459518		Hathi
2413	Lauder, Thomas Dick,	0.33938313283224	2.0212553925237557	1881.75	4	872376		Hathi
924	Cox, Harding,	0.3391812865497077	1.4679304705931289	1922.0	1	83044		Hathi
513	Brampton, Henry Hawkins,	0.33862433862434216	1.0601935207056434	1904.0	1	127085		Hathi
1112	Dick,	0.33860759493670867	0.9057856575663573	1893.0	1	124351		Hathi
1199	Dudley, Owen Francis,	0.33846153846153837	0.4378178565105556	1929.0	1	105837		Hathi
2922	Montrésor, Frances Frederica,	0.3380281690140845	0.5126984900949594	1900.0	1	49361		Hathi
3336	Pugh, Edwin William,	0.3370786516853932	0.3209328351801022	1923.0	1	98847		Hathi
1506	Gallichan, Walter M.	0.3367473699310045	1.8259394926659809	1900.0	2	174553		Hathi
377	Berkeley, Anthony,	0.33606557377049173	0.4201729607524658	1932.0	1	103495		Hathi
4364	Wilson, Violet A.	0.33602150537634434	3.083808306274843	1922.0	1	85995		Hathi
3124	Orwell, George,	0.3349753694581281	0.6857427772367752	1936.0	1	105517		Hathi
1035	Davies, Rhys,	0.3345156849918438	3.9875672784705367	1932.3333333333333	9	619380		Hathi
3896	Strain, E. H.	0.3333333333333338	0.3660439943279415	1895.0	1	78875		Hathi
2635	Macilwaine, H. C.	0.3333333333333338	0.29037962387283583	1906.0	1	162030		Hathi
2614	MacIlwaine, Herbert C.	0.33333333333333337	0.03030617177507416	1907.0	1	35284		Hathi
3204	Peile, W. O.	0.33333333333333337	0.5173308973931864	1885.0	1	47541		Hathi
1612	Godfrey, Walter Scott,	0.33333333333333337	0.18257178844318198	1923.0	1	5857		Hathi
4325	Wild, R.	0.33333333333333326	0.13763971745549192	1928.0	1	15538		Hathi
1389	Fison, Lois A.	0.33333333333333326	1.3137134820776086	1899.0	1	26861		Hathi
1069	DeKay, John Wesley,	0.33333333333333326	0.14223503124657047	1909.0	1	7518		Hathi
3246	Pickering, Percival,	0.33333333333333326	0.1102366397682242	1893.0	1	38801		Hathi
309	Bayly, Ada Ellen,	0.33333333333333315	0.9047545709826262	1889.0	1	33093		Hathi
4375	Wollstonecraft, Mary,	0.33333333333333315	0.17817595016441165	1906.0	1	36009		Hathi
2946	Morgan, Sydney Cope.	0.3333333333333329	0.1774894068333297	1919.0	1	42173		Hathi
2165	Jacques, E. T.	0.33333333333333093	0.6186730105825489	1907.0	1	100248		Hathi
1923	Henrey, Thomas Selby.	0.33157894736841964	1.5714998904221344	1914.0	1	43095		Hathi
3131	Overhill, J.	0.3314285714285714	0.46316128925639427	1934.0	1	134677		Hathi
2587	Lyon, Julia Hart.	0.33132530120481896	0.4905096997251738	1937.0	1	120628		Hathi
4439	Zangwill, Louis,	0.3309352517985624	0.6698976787869443	1902.0	1	147919		Hathi
3530	Rowley, Richard.	0.33009708737864085	0.5953495677639953	1937.0	1	61667		Hathi
1631	Gooch, George Bernard.	0.3294117647058823	0.36043546129853166	1934.0	1	84058		Hathi
4437	Zangwill, Edith Ayrton.	0.3288590604026844	0.6097765394592453	1906.0	1	87097		Hathi
200	Avon,pseud.	0.327868852459016	0.4313211721193854	1888.0	1	50410		Hathi
2330	Kirton, John William,	0.3252496433666181	1.7160595368330271	1886.0	1	145604		Hathi
3529	Rowlands, Daniel,	0.3252032520325203	1.1978427245534384	1892.0	1	36601		Hathi
3452	Rickards, Clifford.	0.3250000000000003	0.9670293875137772	1920.0	1	58975		Hathi
4416	Yeames, James.	0.3250000000000003	0.45348726247316273	1880.0	1	31440		Hathi
2555	Lowerison, Harry.	0.323943661971834	1.2722142619222179	1906.0	1	59677		Hathi
3158	Panton, Jane Ellen Frith,	0.3237383390498284	1.8524253779979298	1912.0	2	227347		Hathi
2273	Keith Fraser, Aylmer.	0.32352941176470607	0.3557034267865983	1913.0	1	68141		Hathi
2913	Montagu, Lily H.	0.3235294117647054	0.3109706735007065	1902.0	1	77943		Hathi
2958	Morrison, Nancy Brysson.	0.3233082706766929	0.5471050368657759	1937.0	1	86650		Hathi
3282	Porteous, Crichton.	0.3224332104989357	0.3188861502483175	1938.5	2	181427		Hathi
1825	Hardinge, William Money,	0.3221757322175739	0.48594406500957454	1883.0	1	175307		Hathi
4299	Whistler, Charles W.	0.3209687109415732	2.0778904741889113	1901.5	2	250321		Hathi
3216	Pepys, Samuel,	0.3200000000000003	0.7930780266640834	1913.0	1	11236		Hathi
257	Barker, George,	0.3200000000000002	0.36362624286287615	1933.0	1	24506		Hathi
740	Charles, Elizabeth Rundle,	0.3199999999999994	0.5904556003149515	1886.0	1	135826		Hathi
2133	Inchbald, Mrs.,	0.31958762886597925	0.21139799248854396	1924.0	1	163553		Hathi
684	Carey, Alfred E.	0.31939799331103436	1.481094472471492	1920.0	1	143915		Hathi
3456	Rider, Dan,	0.31818181818181845	0.6643820844434402	1907.0	1	11803		Hathi
830	Cobbleigh, Tom,	0.31707317073170727	0.32533571951157897	1892.0	1	44920		Hathi
618	Burke, Barbara, 1867-1941.	0.31702544031311564	2.1926776258402354	1907.0	1	83068		Hathi
2010	Holmes, F. M.	0.3157894736842105	0.3303357694692684	1880.0	1	41003		Hathi
1685	Green, R. E.	0.3153153153153153	1.0005297820588082	1914.0	1	39544		Hathi
1251	Edwards, R. A.	0.31506849315068564	0.5410615738118384	1933.0	1	48091		Hathi
3132	Owen, Ashford.	0.31481481481481466	0.8867508232014598	1920.0	1	65118		Hathi
1684	Green, Leonard.	0.3145857842091475	1.5083386858146728	1917.5	2	32984		Hathi
50	(William Henry), Hudson, W. H.	0.31390134529147873	1.0211503133577984	1923.0	1	77840		Hathi
1058	De Morgan, Mary.	0.3125000000000001	0.10372209757133877	1900.0	1	54984		Hathi
3397	Rea, Lorna, Mrs.	0.3124999999999999	0.395030533550079	1931.0	1	28874		Hathi
1832	Hare, Kenneth,	0.31221719457013253	1.2592067907407978	1930.0	1	62558		Hathi
3973	Talbot, L. A.	0.3121019108280273	0.6235651983833269	1904.0	1	89744		Hathi
250	Barclay, Hubert, Mrs.,	0.31146304675716674	3.1237409652689414	1938.0	1	151306		Hathi
3457	Ridge, W. Pett	0.31046913115520564	12.331465820175469	1906.5	10	948129		Hathi
453	Boddingon, Harry.	0.3103448275862065	1.3592095543475684	1937.0	1	7605		Hathi
2214	Jessopp, Augustus,	0.3099685264721318	2.2984654190845926	1894.5	2	46402		Hathi
2458	Lefroy, Edward Cracroft,	0.30851063829787273	0.6223499247834603	1897.0	1	53837		Hathi
1340	Farr, Florence,	0.30769230769230815	1.1238740839075383	1894.0	1	32984		Hathi
642	Buxton, Bertha H. (Leopold),	0.3076923076923077	0.32315592774606133	1883.0	1	43017		Hathi
1681	Green, Henry,	0.30708661417322825	0.5142280050731673	1929.0	1	88031		Hathi
4163	Victoria,	0.30682087979397954	5.399361221220566	1884.0	2	172211		Hathi
2829	Mears, Madge.	0.30645161290322587	0.26790652420131345	1916.0	1	82489		Hathi
110	Alexander, Louis C.	0.3054393305439308	2.182888233604092	1911.0	1	39026		Hathi
2077	Hughes, Thomas,	0.3050057620283001	2.405387401960713	1894.3333333333333	3	272544		Hathi
3159	Panton, Jane Ellen.	0.3043478260869571	0.5395763189260766	1887.0	1	45581		Hathi
4137	Vallings, Harold.	0.30434782608695654	0.16837771839614343	1893.0	1	48689		Hathi
4050	Thynne, Arthur Christopher,	0.3043478260869542	1.264837286957421	1904.0	1	123150		Hathi
524	Bretherton, Ralph Harold.	0.3038095556997903	0.5660886738204972	1911.5	2	173578		Hathi
2178	James, Winifred Lewellin.	0.3030303030303032	0.40571718453466094	1913.0	1	28992		Hathi
229	Baldwin, May.	0.3030303030303031	0.11686009253418993	1909.0	1	100655		Hathi
2131	Ince, Richard Basil,	0.30272952853598145	1.3974814258964912	1939.0	1	102789		Hathi
