	author	spec_nongb_subcountry	weight	pub_date_avg	books	wordcount	ethnicity	corpus
885	Cooper, Arthur Nevile.	0.679796376887855	3.6175023442817027	1908.5	2	122948		Hathi
4059	Tolstoy, Aleksey Konstantinovich,	0.6796747967479673	2.1523317336938144	1895.0	1	142375		Hathi
706	Carter, Thomas Thellusson,	0.6795698924731185	2.6323842706576137	1912.0	1	88018		Hathi
1170	Downes, Carl Sawyer,	0.6795580110497221	0.7126518092607482	1937.0	1	126552		Hathi
4290	Wheatley, Dennis,	0.6794871794871793	0.6538331441150488	1935.0	1	416096		Hathi
189	Austin, Edward.	0.6794425087107976	1.650140864579338	1937.0	1	86662		Hathi
3434	Reynolds, Baillie,	0.6794018839092223	1.6888904323344829	1905.6666666666667	3	287715		Hathi
1398	Fitzgerald, Percy Hetherington,	0.6792569328367959	1.3176395790206137	1900.0	3	145458		Hathi
3461	Rita,	0.6791960903394618	0.8752825636180327	1894.5	2	80315		Hathi
595	Buchan, John,	0.6791431653336073	11.995659447123701	1922.1	10	1265192		Hathi
3533	Ruffini, Giovanni,	0.679012345679012	2.461315371510501	1891.0	1	163978		Hathi
346	Belloc, Hilaire,	0.6789121700136089	24.082077603017805	1917.45	20	1377389		Hathi
2622	Macdonald, Alex.	0.6787048567870508	3.185618289569159	1910.0	1	125600		Hathi
1314	Ewart, Ernest Andrew,	0.6785714285714286	0.18432632155702347	1918.0	1	75690		Hathi
2911	Montagnac, Noël de.	0.6785714285714286	0.4668605032342091	1899.0	1	29884		Hathi
3674	Sheridan, Clare,	0.6784716269421903	5.233574204509803	1928.5	2	159280		Hathi
3823	Stacpoole, H. De Vere (Henry De Vere),	0.678030303030304	2.1542200505351454	1924.0	1	122127		Hathi
2623	Macdonald, Alexander,	0.677970921756548	5.237420239983781	1907.6666666666667	3	306050		Hathi
643	Byng, Lucy Margaret (Greenly) Schomberg.	0.6779661016949161	0.37451767216546744	1921.0	1	78496		Hathi
2596	M. de (Bernard Le Bovier), Fontenelle,	0.6779661016949158	0.8089746613731578	1929.0	1	36340		Hathi
2172	James, Humphrey.	0.6779661016949144	0.40717080364954195	1896.0	1	72201		Hathi
185	Aumonier, Stacy.	0.6778490637770959	1.7948759103558527	1919.5	2	221315		Hathi
184	Aulnoy,	0.6777313013408284	5.2490346735771976	1901.3333333333333	3	547229		Hathi
1911	Heliodorus, of Emesa.	0.677702402316913	3.7835432599083534	1923.0	2	238631		Hathi
1722	Griffith, George.	0.6776960784313784	3.598852991410215	1897.0	1	112978		Hathi
3440	Rice, C. Colliver (Clara Collliver),	0.6776556776556779	2.0382187022108273	1929.0	1	66739		Hathi
1760	Guðmundur Kamban,	0.6776556776556762	0.8262389633303074	1936.0	1	164636		Hathi
3500	Rohmer, Sax,	0.6776315789473675	0.7008909849364601	1924.0	1	108059		Hathi
3903	Street, G. S.	0.6775186355198919	2.434757848006894	1900.25	4	188053		Hathi
2195	Jelf, Wilfrid,	0.6774193548387105	1.1671227016660346	1935.0	1	39704		Hathi
2943	Morgan, Charles,	0.6773716088467703	2.024717673920253	1926.6666666666667	3	374458		Hathi
161	Arnold, Edwin Lester Linden,	0.6773344538404705	3.0020383195452296	1887.6666666666667	3	221336		Hathi
1395	FitzGerald, John D.	0.6771300448430474	1.0179747756226851	1922.0	1	109153		Hathi
2486	Lever, Charles James,	0.6770054621516344	11.989535159869577	1885.3	10	2430327		Hathi
2347	Korolenko, Vladimir Galaktionovich,	0.6769230769230768	0.3879333613009922	1916.0	1	83488		Hathi
1144	Dodd, Anna Bowman,	0.6767676767676765	0.6371126110214277	1896.0	1	77426		Hathi
68	Adams, Francis William Lauderdale,	0.6767642314744444	2.810954234588427	1894.6666666666667	3	235618		Hathi
4210	Walston, Charles,	0.6766467065868255	1.3860759257460873	1911.0	1	60034		Hathi
1012	Darbyshire, Shirley,	0.6765676567656788	1.4356327672666624	1936.0	1	105164		Hathi
984	Curtin, Jeremiah,	0.6764705882352939	1.1049635111301717	1895.0	1	61328		Hathi
2371	Lablache, Fanny,	0.6764705882352938	0.3116787885686282	1884.0	1	54355		Hathi
2277	Kellermann, Bernhard,	0.6764314247669826	3.383731047348729	1936.0	1	110589		Hathi
2565	Lubbock, Percy,	0.6763765038706978	3.6775167170322085	1919.0	4	327953		Hathi
3232	Philips, Francis Charles.	0.6762369875553824	0.8034068026018045	1890.0	2	76766		Hathi
3884	Stokes, Maive S. H.,	0.6759259259259283	0.775523028274101	1880.0	1	138780		Hathi
2038	Horniman, Roy,	0.6758148534611941	1.858149094909787	1907.75	4	464037		Hathi
504	Bradby, Godfrey Fox, 1863-1947.	0.6756756756756762	0.4257174800176903	1921.0	1	43306		Hathi
585	Bruce, Mary Grant,	0.6756756756756757	0.23798369894209367	1922.0	1	77468		Hathi
569	Brown, Ivor John Carnegie,	0.6754385964912283	0.6142146409093405	1915.0	1	92481		Hathi
328	Beerbohm, Max,	0.6753246753246755	0.6322538934510575	1919.0	1	60683		Hathi
4066	Topsell, Edward,	0.6750902527075814	2.356285375401405	1926.0	1	58576		Hathi
3255	Pinski, David,	0.6750000000000002	0.3095876268137814	1919.0	1	64379		Hathi
1653	Graham, Alan.	0.675	0.4407842587222603	1921.0	1	90434		Hathi
3021	Neogi, Dwijendra Nath.	0.6748149492401404	3.7525159068022815	1916.5	2	82613		Hathi
2367	La Barre, Georges.	0.6747967479674797	2.5847769439050077	1914.0	1	23711		Hathi
682	Carette,	0.6747311827957029	3.005736508201867	1890.0	1	61668		Hathi
347	Belton, Fred.	0.6745562130177513	1.3807117548668226	1880.0	1	60989		Hathi
995	D'Avigdor, Elim Henry,	0.674486058191376	1.061743981818864	1886.0	2	191862		Hathi
4370	Wittlin, Józef,	0.6743295019157091	1.268527071974787	1939.0	1	102520		Hathi
3066	North, Marianne,	0.6742720803039627	5.833986970018491	1892.5	2	292648		Hathi
4179	Von Hutten,	0.6741678622875299	1.1003925647125439	1915.5	2	259878		Hathi
1909	Heine, Heinrich,	0.6741394039347332	3.885224853275904	1888.0	2	141208		Hathi
2077	Hughes, Thomas,	0.6740745678250946	1.025588794252264	1894.3333333333333	3	272544		Hathi
3521	Ross-Johnson, Cecil	0.6740740740740715	1.7241962055423152	1909.0	1	78027		Hathi
1555	Gerhardie, William Alexander,	0.6740535077170486	4.244658876298442	1926.6666666666667	3	270232		Hathi
2115	Huxley, Aldous,	0.6740094495012817	4.666293808763768	1925.8333333333333	6	648038		Hathi
1183	Drayson, Alfred W.	0.6739130434782605	0.8564680224813825	1892.0	1	107047		Hathi
66	Adams, Arthur Henry,	0.6739102438280202	2.3967045140351	1910.3333333333333	3	278069		Hathi
3470	Roberts, Charles G. D.,	0.6737761509172016	1.0920040438582106	1914.2	5	315736		Hathi
1979	Hobson, Coralie von Werner, Mrs.,	0.6737734729002502	0.6004733179541419	1929.0	2	147129		Hathi
3166	Parker, K. Langloh	0.6737575605013153	0.8276137899182179	1897.0	2	81413		Hathi
2949	Morley, Charles Robert,	0.6737013157620301	1.247622147359216	1906.5	2	142001		Hathi
2950	Morley, Christopher,	0.6736842105263158	0.5978124679634333	1924.0	1	79182		Hathi
3343	Purves, William Laidlaw,	0.6735972813979914	7.03685698897453	1903.0	2	258039		Hathi
3525	Roundell, Julia Anne Elizabeth (Tollemache)	0.673469387755102	4.6760588685302364	1909.0	1	57435		Hathi
856	Colman, George,	0.6734693877551019	0.5586452340171014	1898.0	1	131114		Hathi
1315	Ewart, Wilfrid,	0.6731843575418955	0.951071019511026	1921.0	1	187559		Hathi
1063	De Sélincourt, Hugh,	0.6730891768478766	0.48776504887672845	1912.0	2	154279		Hathi
2607	MacDonald, Ronald,	0.6730038022813691	0.7305656415026958	1907.0	1	179376		Hathi
2697	Mansfield, Katherine,	0.6726161075646823	2.198915108796344	1927.6	5	250469		Hathi
1329	Fane, Violet,	0.6725953357035097	1.5027573019601492	1885.3333333333333	3	263153		Hathi
3453	Riddell, J. H.,	0.6725693711591346	5.169018272096814	1886.8333333333333	12	1288619		Hathi
97	Alcock, Deborah,	0.6724341502806537	5.187276297163939	1893.25	4	544462		Hathi
2379	Laffan, R. S. Decourcy.	0.6724137931034475	0.960192227012906	1885.0	1	30098		Hathi
1847	Harris-Burland, J. B.	0.6721311475409834	0.4398270234948166	1905.0	1	138212		Hathi
3078	O'Connor, T. P.,	0.6720647773279357	1.8210728405002692	1910.0	1	135166		Hathi
3444	Richards, James Brinsley,	0.6720360806269717	2.5104151052218366	1888.3333333333333	3	188517		Hathi
3182	Patterson, J. E.	0.672005929647943	1.3280130095789802	1915.0	2	325520		Hathi
1855	Harrison, Michael,	0.6719999999999983	0.5242821337575576	1939.0	1	118799		Hathi
2373	Ladd, Anna Coleman.	0.6719745222929974	1.5582369091712571	1912.0	1	100407		Hathi
2902	Moira.	0.6718750000000003	0.5134359510969423	1884.0	1	62110		Hathi
4123	Tynan, Katharine,	0.6717264134524542	23.071134963157803	1909.4761904761904	21	1896646		Hathi
718	Castle, Egerton,	0.6716786217634295	1.5341859989607862	1896.6666666666667	3	504452		Hathi
1719	Griffin, Gerald,	0.671641791044776	0.5261462063907302	1896.0	1	190352		Hathi
91	Aimery de Pierrebourg, Marguerite (Thomas-Galline), Baronne,	0.6715686274509859	2.8868742125669424	1924.0	1	105631		Hathi
2080	Huidobro, Vicente,	0.6715596330275229	2.5498744813381364	1931.0	1	106499		Hathi
4080	Treble, H. A.	0.6715542521994134	0.9905514951854113	1921.0	1	171532		Hathi
448	Bluff, Hilary.	0.671428571428572	1.317138635120566	1911.0	1	26481		Hathi
1550	Geen, Philip.	0.6713286713286705	0.7061615927360603	1907.0	1	100902		Hathi
3373	Raffalovich, George,	0.6712891757836094	1.2362913980747936	1909.0	2	105298		Hathi
3543	Russell, Leonard,	0.6712328767123303	1.2560722700977605	1936.0	1	57917		Hathi
2342	Knox, E. V. (Edmund Valpy),	0.6712328767123288	1.1100793125286446	1923.0	1	32767		Hathi
956	Cromie, Robert,	0.6711051359790957	1.0248131129475158	1899.0	2	126460		Hathi
2786	Maxwell, Mary Elizabeth (Braddon)	0.6710526315789481	1.1720998954028923	1897.0	1	64617		Hathi
4415	Yeats, Jack Butler,	0.6710127077661773	1.7837276847686578	1933.0	2	149958		Hathi
3387	Rathborne, St. George,	0.6710097719869732	1.9547130418939582	1897.0	1	78257		Hathi
832	Cobham, Alan John, Sir,	0.671009771986969	6.242143904329425	1926.0	1	49012		Hathi
4081	Treble, Henry Arthur.	0.6706948640483427	0.9932103845418541	1916.0	1	166056		Hathi
1972	Hinton, Charles Howard,	0.6706908445763212	0.7022735672818239	1895.5	2	130574		Hathi
4467	baronne, Aimery de Pierrebourg, Marguerite Thomas-Galline,	0.6706766917293188	3.38629046067966	1930.0	1	97851		Hathi
11	(David Herbert), Lawrence, D. H.	0.6706677985171684	1.098038752347698	1931.5	2	60152		Hathi
1669	Grant, James,	0.6706344479451146	15.462722339895945	1887.3636363636363	11	1117361		Hathi
4015	Thiess, Frank,	0.6705882352941176	0.9970710423897914	1928.0	1	127433		Hathi
1952	Hickey, Emily Henrietta,	0.6703296703296704	0.46460261955649457	1908.0	1	97595		Hathi
