	author	occurs_100k	weight	pub_date_avg	books	wordcount	ethnicity	corpus
1193	Du Coudray, H.,	86.5211685218491	1.0	1930.0	1	102865		Hathi
1356	Fernández-Flórez, Wenceslao.	86.05649078134587	1.0	1934.0	1	84828		Hathi
3527	Rouse, W. H. D.	86.03224821691227	1.0	1900.0	1	36033		Hathi
1962	Hilliers, Ashton.	85.79855214943244	1.0	1910.0	1	55945		Hathi
2748	Mason, E. M.	85.79725448785639	1.0	1897.0	1	15152		Hathi
2189	Jeanne,	85.72244975711978	1.0	1899.0	1	73493		Hathi
2333	Knight, Arthur Lee.	85.41620046523799	2.0	1904.5	2	99327		Hathi
2657	Macmillan, Cyrus,	85.32983262225137	1.0	1918.0	1	60940		Hathi
1943	Heslop, Harold,	85.08663366336627	1.0	1934.0	1	90496		Hathi
466	Bone, Gertrude,	85.03642393491879	1.0	1921.0	1	70558		Hathi
694	Carossa, Hans,	84.9522392221759	2.0	1930.5	2	102136		Hathi
573	Brown, T. E.	84.8567081655474	2.0	1886.0	2	106816		Hathi
3207	Pembroke, Sidney Herbert,	84.66621265943931	1.0	1888.0	1	54331		Hathi
2	'Edith', pseud.	84.54616824687483	1.0	1937.0	1	16559		Hathi
1464	Frapan, Ilse,	84.50453655933103	1.0	1893.0	1	44968		Hathi
2612	MacGregor, Barrington.	84.44848642328186	1.0	1897.0	1	46182		Hathi
3198	Pearse, Mark Guy,	84.32369477393718	2.0	1889.5	2	71941		Hathi
1511	Gambier-Parry,	84.29482113692646	1.0	1913.0	1	75924		Hathi
2715	Markwick, Edward.	84.15737428992226	1.0	1898.0	1	123578		Hathi
2888	Mirabeau, Honoré-Gabriel de Riqueti,	83.9395635142697	1.0	1909.0	1	114368		Hathi
135	Andreyev, Leonid,	83.84401852183179	6.0	1914.0	6	219724		Hathi
259	Barkley, Henry C.	83.82229673093046	1.0	1896.0	1	36983		Hathi
2594	Lytton, Edward Robert Bulwer Lytton,	83.80005307336688	1.0	1885.0	1	71599		Hathi
1639	Gorky, Maksim,	83.79430122903601	10.0	1907.9	10	904021		Hathi
1998	Holdenby, Christopher	83.62718998703771	1.0	1913.0	1	71747		Hathi
1573	Gide, André,	83.53221957040573	1.0	1919.0	1	16760		Hathi
530	Brierley, Benjamin,	83.4690822795206	3.0	1886.0	3	293902		Hathi
700	Carrington,	83.46798788644075	1.0	1880.0	1	93449		Hathi
1620	Golding, Harry.	83.40283569641367	1.0	1915.0	1	3597		Hathi
3448	Richardson, Henry Handel,	83.30615543865103	1.0	1908.0	1	282092		Hathi
1807	Hamilton, M.	83.27594766426985	1.0	1896.0	1	62443		Hathi
2161	Jacobs, W. W.	83.22644579956449	4.0	1903.5	4	268983		Hathi
34	(Jules), Barbey d'Aurevilly, J.	83.11727924355642	1.0	1933.0	1	131140		Hathi
2378	Laffan, De Courcy,	83.09529992209814	1.0	1891.0	1	57765		Hathi
3386	Rasmussen, Vilhelm,	83.06847731869405	1.0	1920.0	1	27688		Hathi
2476	Leonov, Leonid,	82.72501922498043	2.0	1931.0	2	366918		Hathi
2162	Jacobs, W. W. (William Wymark),	82.67371286295973	2.0	1914.0	2	137223		Hathi
4288	Wethered, Charles,	82.62845463045512	1.0	1884.0	1	45989		Hathi
2689	Mann, Heinrich,	82.62059301756831	1.0	1900.0	1	151294		Hathi
4296	Whelpton, Edwin.	82.6188620420888	1.0	1884.0	1	64150		Hathi
387	Beyerlein, Franz Adam,	82.60773981226737	1.0	1905.0	1	150107		Hathi
1145	Donald, Charles H.	82.47693103864013	2.0	1921.0	2	90706		Hathi
1226	Dwyer, Vera G.	81.9845925507103	1.0	1922.0	1	70745		Hathi
3750	Smith, B.	81.85142645913369	1.0	1896.0	1	75747		Hathi
2159	Jacob, Violet.	81.78917164999595	1.0	1922.0	1	74582		Hathi
1629	Goncharov, Ivan Aleksandrovich,	81.71513031836474	2.0	1919.0	2	370751		Hathi
2287	Kennard, Edward,	81.68635703053721	2.0	1892.0	2	122215		Hathi
2716	Marlowe, Christopher,	81.65598334217944	1.0	1924.0	1	24493		Hathi
2811	McFadden, G. V.	81.6453690424394	1.0	1920.0	1	186171		Hathi
1931	Herbert, Agnes.	81.63573480792851	2.0	1915.0	2	117586		Hathi
2678	Malherbe, Henry,	81.62432404856646	1.0	1918.0	1	29403		Hathi
2696	Manning, Frederic.	81.62368342568317	1.0	1930.0	1	127414		Hathi
2635	Macilwaine, H. C.	81.46639511201639	1.0	1906.0	1	162030		Hathi
816	Clifford, Hugh Charles, Sir,	81.38177690684998	1.0	1928.0	1	93387		Hathi
4426	Young, F. E. Mills	80.98917735324211	2.0	1916.0	2	200248		Hathi
3459	Riley, W. (William),	80.91675931312368	4.0	1921.0	4	453694		Hathi
1622	Goldman, R. L.	80.49230130085941	1.0	1900.0	1	77026		Hathi
643	Byng, Lucy Margaret (Greenly) Schomberg.	80.2588666938442	1.0	1921.0	1	78496		Hathi
2348	Korolenko, Vladimir Galaktionovich,	80.25105404369495	1.0	1916.0	1	83488		Hathi
258	Barker, William Henry,	80.18504240555126	1.0	1917.0	1	32425		Hathi
4227	Warner, Sylvia Townsend,	80.18014944215092	1.0	1927.0	1	58618		Hathi
613	Bunyan, John,	80.06492735252247	4.0	1914.25	4	533936		Hathi
1778	Hall, Alice Marples.	79.83394539358133	1.0	1903.0	1	50104		Hathi
44	(Robert Sutherland), Rattray, R. S.	79.81685434970929	1.0	1930.0	1	161620		Hathi
3846	Steele, Anna C.	79.58670762356878	1.0	1896.0	1	71620		Hathi
199	Avery, Harold,	79.54684244661867	2.0	1896.0	2	153374		Hathi
2852	Metelerkamp, Sanni.	79.46696008313465	1.0	1914.0	1	32718		Hathi
631	Burrow, Charles Kennett,	79.44000552626122	1.0	1904.0	1	86858		Hathi
635	Busson, Paul,	79.42444980097703	1.0	1927.0	1	108279		Hathi
524	Bretherton, Ralph Harold.	79.4084704615738	2.0	1911.5	2	173578		Hathi
2513	Lindsay, Norman,	79.17641878304812	2.0	1934.5	2	188649		Hathi
4164	Viebig, Clara,	79.0378957976098	2.0	1910.5	2	240702		Hathi
1050	Day, Lal Behari,	79.02204236060388	1.0	1908.0	1	83521		Hathi
608	Bullett, Gerald William,	78.93711654984462	2.0	1929.0	2	112771		Hathi
1636	Gordon, R. K. (Robert Kay),	78.75147659018606	1.0	1934.0	1	159997		Hathi
2824	McNulty, Edward,	78.73437055531687	2.0	1895.5	2	179959		Hathi
1787	Hall, Henry Rushton.	78.52118436119744	1.0	1920.0	1	30565		Hathi
2599	MacAlpine, Avery.	78.39339650918812	1.0	1886.0	1	43371		Hathi
3652	Shanks, Edward.	78.37927598804386	1.0	1919.0	1	75275		Hathi
1116	Dickens, Mary Angela.	78.33370156868254	1.0	1891.0	1	49787		Hathi
2134	Ingelow, Jean,	78.28327011200294	3.0	1896.0	3	291311		Hathi
2910	Monkhouse, Allan Noble,	78.20530008490864	1.0	1924.0	1	44754		Hathi
3046	Nicholson, Claud.	78.09609930535571	1.0	1896.0	1	72987		Hathi
780	Christie, Mary Elizabeth,	78.08589448393232	1.0	1880.0	1	49945		Hathi
1059	De Morgan, William Frend,	78.05460014468665	1.0	1910.0	1	157582		Hathi
3744	Smedley, Constance,	77.98622243403666	1.0	1922.0	1	23081		Hathi
1683	Green, Julien,	77.91331622795005	4.0	1930.5	4	354208		Hathi
4342	Williams, J. Grenfell.	77.87210651682649	1.0	1937.0	1	65492		Hathi
4161	Verschoyle, Catherine Mildred.	77.63496777532691	1.0	1927.0	1	81149		Hathi
3156	Pansy,	77.63048549982022	12.0	1890.5833333333333	12	1141061		Hathi
1387	Fisher, Vardis,	77.21705265867256	1.0	1934.0	1	178717		Hathi
3882	Stocker, C. H. D.	77.08423923785432	1.0	1884.0	1	50594		Hathi
969	Cullum, Ridgwell,	76.73296926695103	1.0	1903.0	1	100348		Hathi
1378	Finnemore, John,	76.61174544442586	2.0	1911.5	2	214234		Hathi
3284	Potapenko, I. N.	76.60134469993491	2.0	1892.0	2	110491		Hathi
3808	Spender, Stephen,	76.46601649660299	1.0	1940.0	1	79774		Hathi
4156	Verga, Giovanni,	76.36200858414298	1.0	1925.0	1	151908		Hathi
3558	Rāmasvāmi Raju, P. V.	76.27210983183814	1.0	1887.0	1	27533		Hathi
2180	Jameson, Margaret.	75.73196294543246	1.0	1887.0	1	73945		Hathi
4114	Turley, Charles.	75.52729816567725	1.0	1913.0	1	161531		Hathi
45	(Vasiliĭ), Ilʹenkov, V.	75.46906117885463	1.0	1933.0	1	143105		Hathi
3219	Perlesvaus.	75.46323206983402	1.0	1898.0	1	98061		Hathi
2056	Howard, Blanche Willis,	75.16374959733702	1.0	1899.0	1	83817		Hathi
2829	Mears, Madge.	75.16153668974044	1.0	1916.0	1	82489		Hathi
3646	Setoun, Gabriel,	75.02590179943076	1.0	1898.0	1	83971		Hathi
1134	Dirr, Adolf,	74.81784405580724	1.0	1925.0	1	117619		Hathi
385	Bethune, Alexander,	74.43664989962335	1.0	1884.0	1	177332		Hathi
2047	Houghton, Louise Seymour,	74.34003448112234	1.0	1906.0	1	63223		Hathi
4425	Young, E. H. (Emily Hilda),	74.2575750118723	2.0	1931.5	2	267517		Hathi
201	Ayr, Landis.	73.99870502266211	1.0	1900.0	1	64866		Hathi
3821	St. Mars, F.	73.93955117395255	1.0	1912.0	1	77090		Hathi
2317	King, Katherine Douglas.	73.89460932768017	1.0	1898.0	1	82550		Hathi
3654	Sharar, Dewan	73.81738399393059	1.0	1935.0	1	97538		Hathi
4069	Tourneur,Nigel.	73.61142092348871	1.0	1898.0	1	44830		Hathi
1435	Fortescue, J. W.	73.58678448078754	2.0	1898.0	2	84223		Hathi
2011	Holmes, John Henry.	73.58538442019787	1.0	1926.0	1	118230		Hathi
4152	Veness, Molly.	73.47617967086993	1.0	1928.0	1	92547		Hathi
352	Bengough, M. A.	73.28038660355313	1.0	1891.0	1	50491		Hathi
3593	Saunders, John,	73.25240686479697	1.0	1883.0	1	47780		Hathi
2863	Michaëlis, Karin,	73.23503564105067	1.0	1912.0	1	40964		Hathi
489	Bourhill, E. J.,	72.96002122473342	1.0	1908.0	1	60307		Hathi
3764	Smith, M. E.	72.95558552384321	1.0	1887.0	1	45233		Hathi
3684	Sholokhov, Mikhail Aleksandrovich,	72.88068306383275	1.0	1935.0	1	168769		Hathi
3773	Snell, Joy	72.86306298101005	1.0	1920.0	1	43918		Hathi
4392	Work, George.	72.80309907513102	1.0	1932.0	1	111259		Hathi
538	Brlić-Mažuranić, Ivana,	72.65241872010657	1.0	1924.0	1	49551		Hathi
183	Audoux, Marguerite,	72.58614049121563	1.0	1920.0	1	67506		Hathi
1458	Frank, Leonhard,	72.50786531660154	3.0	1931.0	3	142772		Hathi
358	Benson, Arthur Christopher,	72.45684928355168	3.0	1908.3333333333333	3	327237		Hathi
4300	Whitby, Beatrice,	72.39223428759459	1.0	1893.0	1	45585		Hathi
24	(Harold Alfred), Manhood, H. A.	72.32749891508752	1.0	1931.0	1	20739		Hathi
164	Arthur, T. S.	72.18226678565809	1.0	1882.0	1	76196		Hathi
1997	Hohler, Venetia.	72.09524366243835	1.0	1898.0	1	51321		Hathi
687	Carleton, William	71.96739950995412	1.0	1893.0	1	539133		Hathi
2372	Lablache, Fanny,	71.75052893018123	1.0	1884.0	1	54355		Hathi
3781	Sologub, Fyodor,	71.74533791438024	2.0	1915.0	2	115690		Hathi
1126	Dillwyn, E. A.	71.20434037478445	2.0	1883.5	2	101619		Hathi
6	(Aleksandr), Tarasov-Rodionov, A.	71.04097704016075	1.0	1933.0	1	66159		Hathi
4290	Weyssenhoff, Józef,	70.92399784391047	1.0	1929.0	1	105747		Hathi
4092	Tressell, Robert,	70.91353654316357	1.0	1914.0	1	176271		Hathi
2054	Housman, Laurence,	70.76174932646688	13.0	1912.6153846153845	13	867746		Hathi
1547	Gálvez, Manuel,	70.4739372278573	1.0	1934.0	1	39731		Hathi
1679	Gray, Louisa M.	70.21507047530817	2.0	1885.0	2	280956		Hathi
3904	Stredder, Eleanor.	70.20828457758017	1.0	1892.0	1	47003		Hathi
3155	Pangborn, Frederic Werden,	70.20193379780659	1.0	1899.0	1	169511		Hathi
3559	Rāmāsvami Rāju, P. V.	69.76573400895938	1.0	1901.0	1	27234		Hathi
782	Christine,	69.6650504374965	1.0	1908.0	1	35886		Hathi
3741	Slow, Edward.	69.66283189363482	1.0	1899.0	1	50242		Hathi
3777	Snowden, Keighley,	69.0766751093714	1.0	1893.0	1	69488		Hathi
649	Cable, Boyd.	68.9392510445395	2.0	1916.5	2	180650		Hathi
3508	Romanov, Panteleĭmon,	68.9149815935935	1.0	1931.0	1	114634		Hathi
4146	Vaughan, Arthur Owen.	68.81340979267753	1.0	1904.0	1	56675		Hathi
696	Carr, Alice Vansittart (Strettell),	68.64764146317545	1.0	1889.0	1	61182		Hathi
4224	Warner, Anna Bartlett,	68.61220382398686	1.0	1882.0	1	153034		Hathi
4176	Vogdes, Walter.	68.57000374018199	1.0	1929.0	1	96252		Hathi
3256	Pinski, David,	68.34526786685096	1.0	1919.0	1	64379		Hathi
398	Bilse, Fritz Oswald,	68.28480973368929	1.0	1905.0	1	80545		Hathi
3913	Stuart, Esmè,	68.09853750283746	1.0	1910.0	1	92513		Hathi
304	Baumann, Margaret I.	68.06233571160347	1.0	1929.0	1	42608		Hathi
4287	Westrup, Margaret.	67.9949140208117	3.0	1906.6666666666667	3	285771		Hathi
3285	Potapenko, Ignatiĭ Nikolaevich,	67.94527317088234	1.0	1891.0	1	64758		Hathi
3003	Mījatović, Elodie Lawton,	67.80882150387247	1.0	1899.0	1	94383		Hathi
976	Cuninghame, Caroline Madelina Fairlie.	67.48466257668709	1.0	1892.0	1	48900		Hathi
293	Bates, H. E. (Herbert Ernest),	67.1711810754866	11.0	1931.5454545454545	11	541870		Hathi
2740	Martin, William,	67.15165081141578	1.0	1885.0	1	17870		Hathi
508	Bradley-Birt, F. B.	66.81845179172437	1.0	1920.0	1	80816		Hathi
2962	Mortalis,	66.72519754170325	1.0	1905.0	1	56950		Hathi
2139	Irish, William.	66.54319207692394	1.0	1940.0	1	90167		Hathi
1866	Harvey, T. Edmund	66.2739322533137	1.0	1905.0	1	13580		Hathi
3001	Müller, F. Max	66.0823594880356	1.0	1884.0	1	28752		Hathi
3262	Platt, William,	66.06017137895888	1.0	1896.0	1	52982		Hathi
1824	Hardinge, William M.	66.00768989587289	1.0	1886.0	1	60599		Hathi
583	Brownlee, Frank.	65.95943494750729	1.0	1938.0	1	36386		Hathi
3295	Powys, Theodore Francis,	65.87625910440971	9.0	1931.0	9	203612		Hathi
1091	Dell, Ethel May.	65.83100856342706	1.0	1924.0	1	185323		Hathi
4254	Webb, Mary Gladys Meredith,	65.69932067122078	7.0	1929.5714285714287	7	682589		Hathi
1039	Davis, Ellis James.	65.51908988027874	1.0	1898.0	1	67156		Hathi
3378	Ramuz, C. F. (Charles Ferdinand),	65.43342830268412	1.0	1929.0	1	73357		Hathi
1313	Ewald, Carl,	65.42913394093466	2.0	1915.0	2	43353		Hathi
1401	Fitzpatrick, James Percy,	65.2837394525958	1.0	1908.0	1	61271		Hathi
2632	Macgowan, J.	65.17451333504845	1.0	1910.0	1	58305		Hathi
122	Ambofilius,	65.04699645493871	1.0	1881.0	1	30747		Hathi
2185	Jatakas.	65.0279620236702	1.0	1897.0	1	30756		Hathi
1314	Ewart, Ernest Andrew,	64.73774606949398	1.0	1918.0	1	75690		Hathi
960	Cronise, Florence M.	64.65123469803656	1.0	1903.0	1	71151		Hathi
3703	Simpson, Alyse.	64.4171419870931	1.0	1939.0	1	85381		Hathi
4484	Ānanda Āchārya.	64.41085537615939	1.0	1919.0	1	23288		Hathi
3775	Snoad, A. Warner Hull.	64.24847639327415	1.0	1884.0	1	54476		Hathi
1613	Godwin, William,	64.24119068820761	1.0	1904.0	1	157220		Hathi
628	Burrage, E. Harcourt	64.0949554896142	1.0	1895.0	1	631875		Hathi
1182	Drawbell, James Wedgwood,	63.931806073521585	1.0	1935.0	1	37540		Hathi
1001	Dale, Alice M.	63.79847262666525	1.0	1898.0	1	158311		Hathi
18	(Francis William), Bain, F. W.	63.688026650989606	1.0	1923.0	1	20412		Hathi
2266	Kearton, Cherry,	63.19335229849547	2.0	1931.0	2	84002		Hathi
4141	Van der Veer, Judy.	63.172929026587596	1.0	1938.0	1	72816		Hathi
2805	McClinchey, Florence E.	62.99146465653902	1.0	1930.0	1	95251		Hathi
2605	MacDonald, George,	62.94401047416685	13.0	1894.076923076923	13	2114436		Hathi
4075	Traherne, Thomas,	62.85233568949008	1.0	1934.0	1	103417		Hathi
701	Carroll, Lewis,	62.82341198405865	4.0	1906.25	4	642994		Hathi
2661	Maeterlinck, Maurice,	62.76010711306845	3.0	1910.3333333333333	3	36717		Hathi
1188	Driberg, Jack Herbert.	62.736897137629065	1.0	1930.0	1	76510		Hathi
3451	Richmond, E. J.	62.57131289337113	1.0	1892.0	1	27169		Hathi
1444	Fowler, H. W. (Henry Watson),	62.252656854462195	1.0	1929.0	1	44978		Hathi
4025	Thomas, J. Meredith.	62.047569803516	1.0	1883.0	1	53185		Hathi
4160	Vernède, R. E.	61.69507210611546	1.0	1908.0	1	90769		Hathi
686	Carleton, Henry Guy,	61.63961372508732	1.0	1884.0	1	9734		Hathi
4269	Welsh, James C.,	61.609195402298866	1.0	1920.0	1	108750		Hathi
277	Barrett, John Lionel Mackenzie.	61.590007637160944	1.0	1930.0	1	40591		Hathi
4279	West, Michael.	61.4091790562379	1.0	1913.0	1	30940		Hathi
3133	Owen, Daniel.	60.96302376597874	1.0	1888.0	1	208323		Hathi
1465	Fraser, Grace Lovat.	60.85898104677447	1.0	1940.0	1	11502		Hathi
1863	Hartley, L. P. (Leslie Poles),	60.68792701787355	1.0	1924.0	1	51081		Hathi
1743	Guazzo, Stefano,	60.57468859103282	1.0	1925.0	1	90797		Hathi
3671	Sheppard, Ethel.	60.492582457151066	1.0	1910.0	1	34715		Hathi
1826	Hardy, Duffus,	60.48822639879026	1.0	1885.0	1	46290		Hathi
405	Birkenfeld, Günther,	60.14359282787655	1.0	1935.0	1	53206		Hathi
1006	Dandurova, Aleksandra Ivanovna.	60.07389540818634	1.0	1934.0	1	221394		Hathi
4234	Wathen-Bartlett, Vanda.	59.81549221248304	1.0	1903.0	1	86934		Hathi
730	Chadwick, William Sydney	59.55613165408402	1.0	1930.0	1	57089		Hathi
2133	Inchbald, Mrs.,	59.3079919047648	1.0	1924.0	1	163553		Hathi
3954	Swinton, Ernest Dunlop,	59.11483893994825	1.0	1914.0	1	89656		Hathi
1276	Ellis, Havelock, Mrs.,	58.933980236558305	1.0	1925.0	1	72963		Hathi
1894	Hayward, Jane Mary.	58.91140146016116	1.0	1895.0	1	47529		Hathi
1119	Dickinson, G. Lowes	58.90559603162303	1.0	1920.0	1	32255		Hathi
2202	Jensen, Johannes V.	58.71354114915943	1.0	1922.0	1	110707		Hathi
827	Clynton, Richard.	58.67918489277716	1.0	1889.0	1	112476		Hathi
1086	Delannoy, Burford.	58.64085367868112	1.0	1900.0	1	121076		Hathi
1323	Fadeev, Aleksandr,	58.47240833231819	1.0	1929.0	1	82090		Hathi
2720	Marriage, Caroline.	58.36308706399334	1.0	1903.0	1	87384		Hathi
531	Brierley, Walter,	58.350546744622996	1.0	1936.0	1	85689		Hathi
2338	Knocker, Gratiana Longworth.	58.035376346799225	1.0	1896.0	1	39631		Hathi
3485	Robey, George,	57.962054175199945	1.0	1924.0	1	51758		Hathi
1663	Grant Watson, Elliot L.	57.65803543348361	1.0	1922.0	1	76312		Hathi
478	Boschère, Jean de,	57.383029792243754	2.0	1919.5	2	84561		Hathi
3041	Newman, John.	57.34492975246105	1.0	1891.0	1	62778		Hathi
2239	Jones, Lewis,	56.520091230076694	1.0	1939.0	1	150389		Hathi
169	Ashbee, Charles Robert.	56.51420390324769	1.0	1892.0	1	26542		Hathi
1013	Darion, Frederick Joseph Harvey.	56.19622772927668	1.0	1927.0	1	126343		Hathi
551	Brontë, Anne,	56.186071743825195	2.0	1907.5	2	487204		Hathi
4313	Whitfield, Christopher.	55.8659217877095	1.0	1937.0	1	19690		Hathi
833	Cockton, Henry,	55.852441104143296	1.0	1886.0	1	368829		Hathi
4401	Wright, S. Fowler (Sydney Fowler),	55.542231030434664	1.0	1928.0	1	79219		Hathi
3918	Stuckenberg, Viggo Henrik Fog,	55.490474135273445	1.0	1917.0	1	16219		Hathi
481	Botkin, Gleb,	55.476222274730596	1.0	1929.0	1	97339		Hathi
1375	Finger, Charles Joseph,	55.468784211832414	1.0	1925.0	1	68507		Hathi
4383	Wood, Michael.	55.44620332122759	1.0	1915.0	1	36071		Hathi
3681	Shioya, Sakae.	55.426611701943415	1.0	1920.0	1	28867		Hathi
1989	Hodgetts, Edith M. S.	54.879164210654686	1.0	1890.0	1	98398		Hathi
3509	Romanov, Panteleĭmon,	54.686816887909195	3.0	1933.3333333333333	3	174590		Hathi
463	Bompas, Cecil Henry	54.61374706033154	1.0	1909.0	1	179442		Hathi
1700	Gregor, James,	54.50581395348839	1.0	1894.0	1	44032		Hathi
585	Bruce, Mary Grant,	54.21593432126815	1.0	1922.0	1	77468		Hathi
3148	Pallen, Condé Bénoist,	54.201460051830125	1.0	1920.0	1	59039		Hathi
1527	Garrett, Edward,	53.79873800926428	1.0	1881.0	1	109668		Hathi
1784	Hall, F. Cameron.	53.727020019154814	1.0	1898.0	1	85618		Hathi
2267	Kearton, Richard,	53.6816677104769	1.0	1923.0	1	33531		Hathi
3308	Price, Eleanor Catherine.	53.57461753675817	1.0	1891.0	1	50397		Hathi
3268	Plunkett, Charles Hare.	53.42673117449764	1.0	1907.0	1	33691		Hathi
280	Barrie, J. M. (James Matthew),	53.34865397242283	1.0	1925.0	1	24368		Hathi
265	Barns, H. E.	53.13036709376894	1.0	1924.0	1	80933		Hathi
145	Archer, Agatha.	53.05152363975896	1.0	1897.0	1	94248		Hathi
1992	Hodgson, William Hope,	52.94256842067001	2.0	1921.0	2	195453		Hathi
3856	Stephen, A. Condie.	52.643245040452186	1.0	1892.0	1	36092		Hathi
1981	Hockin, Olive.	52.63409732523088	1.0	1918.0	1	62697		Hathi
3341	Punshon, E. R.	52.504568907198205	1.0	1905.0	1	99039		Hathi
2445	Leader, Pauline.	51.58769359105228	1.0	1932.0	1	91107		Hathi
289	Basile, Giambattista,	51.558898459298746	1.0	1893.0	1	98916		Hathi
2298	Ker, Annie.	51.27000064087499	1.0	1910.0	1	46811		Hathi
1612	Godfrey, Walter Scott,	51.22076148198737	1.0	1923.0	1	5857		Hathi
954	Crofts, John.	50.796582775340596	1.0	1886.0	1	43310		Hathi
2759	Mather, Marshall,	50.40924346338032	1.0	1896.0	1	75383		Hathi
4375	Wollstonecraft, Mary,	49.98750312421893	1.0	1906.0	1	36009		Hathi
3753	Smith, Ernest Bramah,	49.93792438565954	1.0	1936.0	1	288358		Hathi
74	Adamson, Margot Robert,	49.89141280741913	1.0	1931.0	1	34074		Hathi
2946	Morgan, Sydney Cope.	49.7948924667441	1.0	1919.0	1	42173		Hathi
576	Browne, Frances,	49.54012121506331	2.0	1910.5	2	88551		Hathi
1109	Devi, Shovona.	49.19357672441057	1.0	1915.0	1	56918		Hathi
3045	Nichols, Robert Malise Bowyer,	49.05567819475106	1.0	1928.0	1	24462		Hathi
3273	Polevoĭ,	49.02285525008282	1.0	1901.0	1	75475		Hathi
454	Boden, Frederick C.	48.86706154503438	2.0	1932.5	2	157033		Hathi
1876	Haviland, M. D.	48.67110500790907	1.0	1910.0	1	57529		Hathi
806	Cleland, E. Davenport.	48.02612621265967	1.0	1890.0	1	41644		Hathi
1483	Freytag, Gustav,	47.96236798819398	1.0	1887.0	1	325255		Hathi
3126	Oscar, W. N.	47.83443657364749	1.0	1899.0	1	142157		Hathi
4026	Thomas, Northcote Whitridge,	47.401293776488956	1.0	1916.0	1	35864		Hathi
4137	Vallings, Harold.	47.23859598677319	1.0	1893.0	1	48689		Hathi
4028	Thomas, Rose Haig.	47.2160679911379	1.0	1898.0	1	27533		Hathi
1505	Galli de Bibiena, Jean,	47.08731333243644	1.0	1925.0	1	44598		Hathi
2428	Lawrence, Josephine,	47.084673938632974	1.0	1935.0	1	89201		Hathi
312	Baynton, Barbara.	46.99118224286149	1.0	1902.0	1	36177		Hathi
3471	Roberts, Charles G. D.,	46.939802661543794	5.0	1914.2	5	315736		Hathi
2808	McDonnel, Emily Fanny Dorothy Osborn,	46.85462842242505	1.0	1888.0	1	49088		Hathi
2537	Loeb, Sophie Irene,	46.813107670147645	1.0	1919.0	1	27770		Hathi
1763	Gyp,	46.74403610573823	1.0	1895.0	1	62040		Hathi
3987	Taylor, Ida A.	46.72169444011837	1.0	1886.0	1	51368		Hathi
2523	Littlejohn, Harvey,	46.39223084774069	1.0	1925.0	1	32333		Hathi
4295	Wheelwright, Edith Gray.	46.13450514976416	1.0	1895.0	1	86703		Hathi
2628	Macdonald, W. A.	45.73257874578402	1.0	1908.0	1	69972		Hathi
1551	Geldart, Edmund Martin,	45.67450128382379	1.0	1884.0	1	81008		Hathi
4322	Wilberforce, Samuel,	45.52253365415883	1.0	1908.0	1	61508		Hathi
2393	Landseer, Edwin Henry,	45.146726862302486	1.0	1880.0	1	8860		Hathi
1332	Faraday, Michael,	45.08387582612485	1.0	1932.0	1	201846		Hathi
3282	Porteous, Crichton.	44.73196976668009	2.0	1938.5	2	181427		Hathi
2306	Kidd, Dudley.	44.429017702186705	1.0	1908.0	1	72025		Hathi
2365	Kʻiačʻeli, Leo,	44.27695728749519	1.0	1940.0	1	101633		Hathi
1996	Hogner, Dorothy Childs.	44.19645323462793	1.0	1939.0	1	18101		Hathi
3274	Polevoĭ, Petr Nikolaevich,	44.05705984615752	1.0	1893.0	1	83982		Hathi
469	Booth, Edward Charles.	43.92534943178616	1.0	1924.0	1	88787		Hathi
2580	Lyle, Marius,	43.8897579311043	1.0	1926.0	1	88859		Hathi
4178	Voisenon, (Claude Henri de Fusée), abbé de	43.68992635126699	1.0	1927.0	1	48066		Hathi
2105	Hutchinson, Horatio Gordon.	43.58775668345602	1.0	1888.0	1	20648		Hathi
2123	Hálek, Vítězslav,	43.32169062897684	1.0	1886.0	1	110799		Hathi
3019	Neish, Rosalie Galsworthy,	43.2328569712982	1.0	1899.0	1	41635		Hathi
4145	Varty-Smith, Augusta A.	43.09261320788596	1.0	1891.0	1	55694		Hathi
